Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.275
Cabeza puntual retorno,Untitled 000,0.274
Celda #(F1+F2),Untitled 000,0.349
Puntual Noroeste,Untitled 000,0.341
Tubo 3,Untitled 000,0.375
Comp. Cola Columna,Untitled 000,0.181
Barren,Untitled 000,0.261
Celda # 11-A,Untitled 000,0.141
Celda # 11-B,Untitled 000,0.030
Celda # 11-C,Untitled 000,0.019
Celda # 6-F2,Untitled 000,0.072
Celda #5-9,Untitled 000,0.120
NE Tubo 1,Untitled 000,0.017
NE Tubo 2,Untitled 000,0.259
NE Tubo 4,Untitled 000,0.026
NE Tubo 5,Untitled 000,0.020
NE Tubo 6,Untitled 000,1.053
NE Tubo 7,Untitled 000,0.374
Barren Patios,Untitled 000,0.223
Especial 1,Untitled 000,0.231
Especial 2,Untitled 000,0.036
Especial 3,Untitled 000,0.134
Especial 4,Untitled 000,0.302
Especial 5,Untitled 000,0.042
