Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.179
Cabeza puntual retorno,Untitled 000,1.165
Celda #(F1+F2),Untitled 000,0.643
Comp. Cola Columna,Untitled 000,0.822
Barren,Untitled 000,0.769
Celda # 11-A,Untitled 000,0.288
Celda # 11-B,Untitled 000,0.319
Celda # 11-C,Untitled 000,0.029
Celda #5-9,Untitled 000,1.841
Especial 1,Untitled 000,3.567
Especial 2,Untitled 000,0.338
Especial 3,Untitled 000,0.548
Especial 4,Untitled 000,0.805
28,Untitled 000,1.382
Columna #1,Untitled 000,1.166
Columna #2,Untitled 000,1.128
Columna #3,Untitled 000,1.057
Columna #4,Untitled 000,0.997
Columna #5,Untitled 000,0.839
NE Tubo 1,Untitled 000,0.036
NE Tubo 2,Untitled 000,0.056
NE Tubo 4,Untitled 000,0.128
NE Tubo 5,Untitled 000,0.044
NE Tubo 6,Untitled 000,0.175
NE Tubo 7,Untitled 000,0.794
Puntual Noroeste,Untitled 000,0.363
Barren Patios,Untitled 000,0.734
Tubo 3,Untitled 000,0.664
