"Analista",""
"Fecha de inicio","8/17/2023 5:08 AM  GMT: 8/17/2023 12:08 PM"
"Hoja de trabajo","LC000993-RCK_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"8/17/2023","5:11:26 AM","PATRON",0.8958,"","mg/L"
"8/17/2023","5:11:46 AM","BLANCO",0.0250,"","mg/L"
"8/17/2023","5:12:02 AM","BLANCO REACTIVO REAG",-0.0045,"","mg/L"
"8/17/2023","5:12:14 AM","LC000993-001","OVER","R","mg/L"
"8/17/2023","5:12:26 AM","LC000993-002","OVER","R","mg/L"
"8/17/2023","5:12:42 AM","LC000993-003","OVER","R","mg/L"
"8/17/2023","5:13:00 AM","LC000993-004",0.1157,"","mg/L"
"8/17/2023","5:13:20 AM","LC000993-005",0.1434,"","mg/L"
"8/17/2023","5:13:38 AM","LC000993-006",0.1367,"","mg/L"
"8/17/2023","5:13:56 AM","PATRON",0.8818,"","mg/L"
"8/17/2023","5:14:16 AM","LC000993-007",0.1324,"","mg/L"
"8/17/2023","5:14:34 AM","LC000993-008",0.1419,"","mg/L"
"8/17/2023","5:14:50 AM","LC000993-009",0.1086,"","mg/L"
"8/17/2023","5:15:06 AM","LC000993-010",0.4697,"","mg/L"
"8/17/2023","5:15:22 AM","LC000993-011",1.0789,"","mg/L"
"8/17/2023","5:15:38 AM","LC000993-012",1.1286,"","mg/L"
"8/17/2023","5:15:54 AM","PATRON",0.8928,"","mg/L"
"8/17/2023","5:16:24 AM","LC000993-013",0.8040,"","mg/L"
"8/17/2023","5:16:40 AM","LC000993-014",0.0444,"","mg/L"
"8/17/2023","5:16:56 AM","LC000993-015",0.1450,"","mg/L"
"8/17/2023","5:17:14 AM","LC000993-016",0.0525,"","mg/L"
"8/17/2023","5:17:30 AM","LC000993-017",0.0405,"","mg/L"
"8/17/2023","5:17:46 AM","LC000993-018",0.2089,"","mg/L"
"8/17/2023","5:18:02 AM","PATRON",0.8738,"","mg/L"
"8/17/2023","5:18:22 AM","LC000993-019",0.5138,"","mg/L"
"8/17/2023","5:18:38 AM","LC000993-020",0.7932,"","mg/L"
"8/17/2023","5:18:56 AM","LC000993-021",0.0037,"","mg/L"
"8/17/2023","5:19:10 AM","LC000993-022",0.1373,"","mg/L"
"8/17/2023","5:19:30 AM","LC000993-023",0.0777,"","mg/L"
"8/17/2023","5:19:46 AM","LC000993-024",0.1007,"","mg/L"
"8/17/2023","5:20:02 AM","PATRON",0.8912,"","mg/L"
"8/17/2023","5:20:18 AM","BLANCO",0.0093,"","mg/L"
"8/17/2023","5:20:32 AM","BLANCO REACTIVO REAG",-0.0077,"","mg/L"
"8/17/2023","5:20:32 AM","Muestra 034","","","mg/L"

"Método: Au AU ALTO (Llama)"


"8/17/2023","5:23:12 AM","LC000993-001",11.9754,"","mg/L"
"8/17/2023","5:23:28 AM","LC000993-002",3.6323,"","mg/L"
"8/17/2023","5:23:44 AM","LC000993-003",2.1549,"","mg/L"
"8/17/2023","5:23:44 AM","Muestra 034","","","mg/L"
