"Analyst",""
"Date Started","3/21/2025 3:29 AM  GMT: 3/21/2025 10:29 AM"
"Worksheet","LC004044_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"3/21/2025","3:12:54 PM","Muestra 050","","","mg/L",""
"3/21/2025","3:27:30 PM","PATRON",0.8756,"","mg/L",0.9
"3/21/2025","3:27:56 PM","BLANCO",0.0047,"","mg/L",48.4
"3/21/2025","3:28:06 PM","REAGENT BLANK",0.0000,"","mg/L",">100"
"3/21/2025","3:28:22 PM","LC004044-001",0.0720,"","mg/L",1.5
"3/21/2025","3:28:30 PM","LC004044-002","OVER","R","mg/L",0.0
"3/21/2025","3:28:42 PM","LC004044-003",0.1280,"","mg/L",0.8
"3/21/2025","3:28:56 PM","LC004044-004",0.1464,"","mg/L",1.1
"3/21/2025","3:29:08 PM","LC004044-005",0.2594,"","mg/L",0.5
"3/21/2025","3:29:20 PM","LC004044-007",0.0374,"","mg/L",4.9
"3/21/2025","3:29:34 PM","PATRON",0.8789,"","mg/L",1.4
"3/21/2025","3:29:50 PM","LC004044-008",0.0020,"","mg/L",">100"
"3/21/2025","3:30:28 PM","LC004044-011",0.0597,"","mg/L",2.4
"3/21/2025","3:30:40 PM","LC004044-012",0.4232,"","mg/L",1.7
"3/21/2025","3:30:54 PM","LC004044-013",0.1869,"","mg/L",0.5
"3/21/2025","3:31:06 PM","PATRON",0.8794,"","mg/L",0.8
"3/21/2025","3:31:20 PM","LC004044-014",0.4737,"","mg/L",0.4
"3/21/2025","3:31:32 PM","LC004044-016",0.0030,"","mg/L",8.1
"3/21/2025","3:31:44 PM","LC004044-017",0.1951,"","mg/L",0.3
"3/21/2025","3:31:56 PM","LC004044-018",0.0434,"","mg/L",2.5
"3/21/2025","3:32:08 PM","LC004044-019",0.2117,"","mg/L",1.2
"3/21/2025","3:32:20 PM","LC004044-020",0.1620,"","mg/L",1.2
"3/21/2025","3:33:02 PM","PATRON",0.8782,"","mg/L",1.4
"3/21/2025","3:33:18 PM","LC004044-021",0.0005,"","mg/L",">100"
"3/21/2025","3:33:30 PM","LC004044-022",0.2736,"","mg/L",0.3
"3/21/2025","3:33:40 PM","LC004044-023",0.0666,"","mg/L",3.3
"3/21/2025","3:33:52 PM","LC004044-024",0.1945,"","mg/L",1.6
"3/21/2025","3:35:34 PM","LC004044-009",0.1346,"","mg/L",1.1
"3/21/2025","3:35:42 PM","LC004044-010",0.1346,"","mg/L",1.4
"3/21/2025","3:35:56 PM","PATRON",0.8739,"","mg/L",1.1
"3/21/2025","3:35:56 PM","BLANCO","","","mg/L",""

"Method: Au AU ALTO (Flame)"


"3/21/2025","3:37:40 PM","LC004044-002",2.0641,"","mg/L",1.0
"3/21/2025","3:37:40 PM","BLANCO","","","mg/L",""
