"Analyst",""
"Date Started","7/24/2025 5:15 AM  GMT: 7/24/2025 12:15 PM"
"Worksheet","LC005012_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"7/24/2025","5:22:18 AM","PATRON",0.9026,"","mg/L",0.2
"7/24/2025","5:22:32 AM","BLANCO",0.0124,"","mg/L",41.4
"7/24/2025","5:22:48 AM","REAGENT BLANK",0.0000,"","mg/L",15.9
"7/24/2025","5:23:00 AM","LC005012-001",0.7634,"","mg/L",0.5
"7/24/2025","5:23:10 AM","LC005012-002",0.0034,"","mg/L",21.1
"7/24/2025","5:23:20 AM","LC005012-003",0.4440,"","mg/L",0.2
"7/24/2025","5:23:30 AM","LC005012-004",0.4362,"","mg/L",1.0
"7/24/2025","5:23:40 AM","LC005012-005",0.2854,"","mg/L",0.4
"7/24/2025","5:23:50 AM","LC005012-006",0.1868,"","mg/L",0.2
"7/24/2025","5:24:02 AM","PATRON",0.8860,"","mg/L",0.5
"7/24/2025","5:24:14 AM","LC005012-007",0.4595,"","mg/L",0.2
"7/24/2025","5:24:24 AM","LC005012-008",0.6657,"","mg/L",0.4
"7/24/2025","5:24:34 AM","LC005012-009",0.1532,"","mg/L",0.4
"7/24/2025","5:24:44 AM","LC005012-010",0.1641,"","mg/L",1.2
"7/24/2025","5:24:52 AM","LC005012-011",0.3015,"","mg/L",0.1
"7/24/2025","5:25:02 AM","LC005012-012",0.0047,"","mg/L",15.6
"7/24/2025","5:25:16 AM","PATRON",0.8903,"","mg/L",0.3
"7/24/2025","5:25:28 AM","LC005012-013",0.1049,"","mg/L",1.8
"7/24/2025","5:25:38 AM","LC005012-014",0.1770,"","mg/L",0.5
"7/24/2025","5:25:48 AM","LC005012-015",0.1000,"","mg/L",0.6
"7/24/2025","5:25:58 AM","LC005012-016",0.0073,"","mg/L",3.6
"7/24/2025","5:26:08 AM","LC005012-017",0.4117,"","mg/L",0.5
"7/24/2025","5:26:18 AM","LC005012-018",0.1996,"","mg/L",0.2
"7/24/2025","5:26:30 AM","PATRON",0.8937,"","mg/L",0.5
"7/24/2025","5:26:44 AM","LC005012-019",0.5873,"","mg/L",0.4
"7/24/2025","5:26:54 AM","LC005012-020",0.1856,"","mg/L",0.4
"7/24/2025","5:27:04 AM","LC005012-021",0.9865,"","mg/L",0.2
"7/24/2025","5:27:14 AM","LC005012-022",0.1386,"","mg/L",0.2
"7/24/2025","5:27:32 AM","LC005012-024",0.2509,"","mg/L",1.2
"7/24/2025","5:28:24 AM","LC005012-023",0.1375,"","mg/L",0.8
"7/24/2025","5:28:24 AM","PATRON","","","mg/L",""

"Method: Au AU ALTO (Flame)"

