Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.133
Cabeza puntual retorno,Au 242.80,0.134
Celda #(F1+F2),Au 242.80,0.107
Puntual Noroeste,Au 242.80,0.107
Tubo 3,Au 242.80,0.132
Especial 1,Au 242.80,0.302
Especial 2,Au 242.80,0.297
Especial 5,Au 242.80,0.374
Comp. Cola Columna,Au 242.80,0.024
Barren,Au 242.80,0.023
Celda # 11-A,Au 242.80,0.004
Celda # 11-B,Au 242.80,0.003
Celda # 11-C,Au 242.80,0.068
NE Tubo 1,Au 242.80,0.075
NE Tubo 2,Au 242.80,0.044
NE Tubo 4,Au 242.80,0.021
NE Tubo 5,Au 242.80,0.03
NE Tubo 6,Au 242.80,0.019
NE Tubo 7,Au 242.80,0.031
Barren Patios,Au 242.80,0.023
Especial 3,Au 242.80,0.004
Especial 4,Au 242.80,0.005
Columna #1,Au 242.80,0.114
Columna #2,Au 242.80,0.091
Columna #3,Au 242.80,0.071
Columna #4,Au 242.80,0.042
Columna #5,Au 242.80,0.018
