Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cab Columna,Au 242.80,0.142
Cabeza puntual retorno,Au 242.80,0.145
Celda #(F1+F2),Au 242.80,0.142
Puntual Noroeste,Au 242.80,0.157
Barren Patios,Au 242.80,0.017
Tubo 3,Au 242.80,0.191
Comp. Cola Columna,Au 242.80,0.006
Barren,Au 242.80,0.011
Celda # 11-A,Au 242.80,0.036
Celda # 11-B,Au 242.80,0.125
Celda # 11-C,Au 242.80,0.039
Celda # 6-F2,Au 242.80,0.054
Celda #5-9,Au 242.80,0.035
NE Tubo 1,Au 242.80,0.004
NE Tubo 2,Au 242.80,0.123
NE Tubo 4,Au 242.80,0.089
NE Tubo 5,Au 242.80,0.019
NE Tubo 6,Au 242.80,0.019
NE Tubo 7,Au 242.80,0.181
Especial 1,Au 242.80,0.082
Especial 2,Au 242.80,0.099
Especial 3,Au 242.80,0.004
Especial 4,Au 242.80,0.006
Especial 5,Au 242.80,0.077
