Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.342
Cabeza puntual retorno,Ag 328.07,0.338
Celda #(F1+F2),Ag 328.07,0.317
Puntual Noroeste,Ag 328.07,0.192
Tubo 3,Ag 328.07,0.302
Comp. Cola Columna,Ag 328.07,0.240
Barren,Ag 328.07,0.236
Celda # 11-A,Ag 328.07,0.050
Celda # 11-B,Ag 328.07,0.050
Celda # 11-C,Ag 328.07,0.049
Celda #5-9,Ag 328.07,0.544
NE Tubo 1,Ag 328.07,0.037
NE Tubo 2,Ag 328.07,0.355
NE Tubo 4,Ag 328.07,0.080
NE Tubo 5,Ag 328.07,0.052
NE Tubo 6,Ag 328.07,0.038
NE Tubo 7,Ag 328.07,0.221
Barren Patios,Ag 328.07,0.214
Especial 1,Ag 328.07,0.638
Especial 2,Ag 328.07,1.126
Especial 3,Ag 328.07,0.076
Especial 4,Ag 328.07,0.049
Especial 5,Ag 328.07,0.532
Columna #1,Ag 328.07,0.281
Columna #2,Ag 328.07,0.297
Columna #3,Ag 328.07,0.304
Columna #4,Ag 328.07,0.293
Columna #5,Ag 328.07,0.251
