Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.472
Cabeza puntual retorno,Untitled 000,0.477
Celda #(F1+F2),Untitled 000,0.570
Puntual Noroeste,Untitled 000,0.292
Tubo 3,Untitled 000,0.305
Comp. Cola Columna,Untitled 000,0.209
Barren,Untitled 000,0.219
Celda # 11-A,Untitled 000,0.297
Celda # 11-B,Untitled 000,0.064
Celda # 11-C,Untitled 000,0.082
Celda #5-9,Untitled 000,0.093
NE Tubo 1,Untitled 000,2.158
NE Tubo 2,Untitled 000,0.350
NE Tubo 4,Untitled 000,0.096
NE Tubo 5,Untitled 000,0.025
NE Tubo 6,Untitled 000,0.255
NE Tubo 7,Untitled 000,0.070
Barren Patios,Untitled 000,0.218
Especial 1,Untitled 000,0.041
Especial 2,Untitled 000,0.065
Especial 3,Untitled 000,0.033
Especial 4,Untitled 000,0.047
Especial 5,Untitled 000,0.137
Columna #1,Untitled 000,0.381
Columna #2,Untitled 000,0.323
Columna #3,Untitled 000,0.276
Columna #4,Untitled 000,0.230
Columna #5,Untitled 000,0.181
