Analista,,,,,,,,,
Fecha de inicio,15/02/2023 10:41,,,,,,,,
Hoja de trabajo,Sa000373_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag VHAAAG (Llama),,,,,,,,,
,,,,,,,,,
Ag,PATRON,1.0146,,mg/L,1,0.1307,0.1292,0.1314,0.1315
Ag,BLANCO,0.0025,,mg/L,14.1,0.0003,0.0003,0.0004,0.0003
Ag,BLANCO REACTIVO,0,,mg/L,25.6,-0.0007,-0.0007,-0.0009,-0.0005
Ag,SA000373-001,1.9382,,mg/L,1.1,0.0102,0.0101,0.0102,0.0103
Ag,SA000373-002,-0.1011,,mg/L,87.1,-0.0005,-0.001,-0.0005,-0.0001
Ag,SA000373-003,1.8872,,mg/L,1.3,0.0099,0.0098,0.0099,0.01
Ag,SA000373-004,1.5735,,mg/L,1.5,0.0085,0.0084,0.0086,0.0086
Ag,SA000373-005,1.8946,,mg/L,3.8,0.0103,0.0104,0.0099,0.0106
Ag,PATRON,1.0167,,mg/L,0.3,0.1309,0.1311,0.1305,0.1312
Ag,SA000373-006,1.6901,,mg/L,2.6,0.0091,0.0092,0.0092,0.0088
Ag,SA000373-007,3.1307,,mg/L,1.1,0.0164,0.0166,0.0162,0.0165
Ag,SA000373-008,2.6282,,mg/L,2.4,0.0139,0.0137,0.0142,0.0136
Ag,SA000373-009,2.7573,,mg/L,0.1,0.0149,0.0149,0.0149,0.0149
Ag,SA000373-010,2.8293,,mg/L,1.6,0.0149,0.0151,0.0148,0.0147
Ag,PATRON,1.0132,,mg/L,0.5,0.1305,0.1302,0.13,0.1313
Ag,BLANCO,0.0034,,mg/L,45.4,0.0004,0.0003,0.0007,0.0003
Ag,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,-0.0002,0.0001,-0.0002
Ag,SA000373-011,1.657,,mg/L,1.5,0.0087,0.0088,0.0088,0.0086
Ag,SA000373-012,-0.1883,,mg/L,37.1,-0.001,-0.0011,-0.0013,-0.0006
Ag,SA000373-013,1.2166,,mg/L,0.4,0.0064,0.0064,0.0064,0.0064
Ag,SA000373-014,26.5268,,mg/L,1,0.1391,0.1375,0.1396,0.14
Ag,PATRON,1.012,,mg/L,0.6,0.1303,0.1312,0.1299,0.1299
Ag,BLANCO,-0.0017,,mg/L,31.8,-0.0002,-0.0001,-0.0003,-0.0002
Ag,BLANCO REACTIVO,0,,mg/L,>100,0,-0.0003,0.0005,0
