Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.769
Cabeza puntual retorno,Untitled 000,0.762
Celda #(F1+F2),Untitled 000,0.287
Puntual Noroeste,Untitled 000,0.280
Tubo 3,Untitled 000,0.328
Comp. Cola Columna,Untitled 000,0.410
Barren,Untitled 000,0.465
Celda # 11-A,Untitled 000,0.769
Celda # 11-B,Untitled 000,0.063
Celda # 11-C,Untitled 000,0.029
Celda #5-9,Untitled 000,1.036
NE Tubo 1,Untitled 000,0.040
NE Tubo 2,Untitled 000,0.295
NE Tubo 4,Untitled 000,0.295
NE Tubo 5,Untitled 000,0.052
NE Tubo 6,Untitled 000,0.073
NE Tubo 7,Untitled 000,0.048
Barren Patios,Untitled 000,0.341
Especial 1,Untitled 000,4.623
Especial 2,Untitled 000,0.118
Especial 3,Untitled 000,1.160
Especial 4,Untitled 000,2.546
Especial 5,Untitled 000,0.847
Columna #1,Untitled 000,0.577
Columna #2,Untitled 000,0.493
Columna #3,Untitled 000,0.452
Columna #4,Untitled 000,0.349
Columna #5,Untitled 000,0.317
