Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.617
Comp. Cola Columna,Untitled 000,0.414
Barren,Untitled 000,0.366
Cabeza puntual retorno,Untitled 000,0.568
Columna #2,Untitled 000,0.62
Columna #3,Untitled 000,0.618
Columna #4,Untitled 000,0.421
Columna #5,Untitled 000,0.421
Celda # 11-A,Untitled 000,0.381
Celda # 11-B,Untitled 000,0.209
Celda # 11-C,Untitled 000,0.114
Celda #5-9,Untitled 000,0.892
Celda #(F1+F2),Untitled 000,0.58
NE Tubo 1,Untitled 000,0.026
NE Tubo 2,Untitled 000,0.377
NE Tubo 4,Untitled 000,0.308
NE Tubo 5,Untitled 000,0.057
NE Tubo 6,Untitled 000,0.591
NE Tubo 7,Untitled 000,0.327
Puntual Noroeste,Untitled 000,0.604
Barren Patios,Untitled 000,0.359
Tubo 3,Untitled 000,0.874
Especial 1,Untitled 000,2.808
Especial 2,Untitled 000,0.053
Especial 3,Untitled 000,0.051
Especial 4,Untitled 000,0.041
Especial 5,Untitled 001,0.228
