Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.161
Cabeza puntual retorno,Au 242.80,0.16
Celda #(F1+F2),Au 242.80,0.156
Puntual Noroeste,Au 242.80,0.205
Tubo 3,Au 242.80,0.099
NE Tubo 2,Au 242.80,0.023
NE Tubo 4,Au 242.80,0.313
Especial 1,Au 242.80,0.04
Especial 2,Au 242.80,0.057
Especial 3,Au 242.80,0.02
Especial 4,Au 242.80,0.011
Especial 5,Au 242.80,0.09
Comp. Cola Columna,Au 242.80,0.008
Barren,Au 242.80,0.014
Barren Patios,Au 242.80,0.017
NE Tubo 1,Au 242.80,0.04
NE Tubo 5,Au 242.80,0.456
NE Tubo 6,Au 242.80,0.361
NE Tubo 7,Au 242.80,0.338
Celda # 11-A,Au 242.80,0.081
Celda # 11-B,Au 242.80,0.002
Celda # 11-C,Au 242.80,0.148
Celda # 6-F2,Au 242.80,0.042
Celda #5-9,Au 242.80,0.153
