Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.762
Comp. Cola Columna,Untitled 000,0.573
Barren,Untitled 000,0.493
Cabeza puntual retorno,Untitled 000,0.761
Celda # 11-A,Untitled 000,0.053
Celda # 11-B,Untitled 000,0.039
Celda # 11-C,Untitled 000,0.078
Celda #5-9,Untitled 000,2.320
Celda #(F1+F2),Untitled 000,0.695
NE Tubo 1,Untitled 000,0.037
NE Tubo 2,Untitled 000,0.437
NE Tubo 4,Untitled 000,1.610
NE Tubo 5,Untitled 000,0.858
NE Tubo 6,Untitled 000,0.128
NE Tubo 7,Untitled 000,0.383
Puntual Noroeste,Untitled 000,0.657
Tubo 3,Untitled 000,0.440
Especial 1,Untitled 000,0.272
Especial 2,Untitled 000,0.210
Especial 3,Untitled 000,0.071
Especial 4,Untitled 000,0.064
Especial 5,Untitled 000,0.589
Columna #1,Untitled 000,0.756
Columna #2,Untitled 000,0.724
Columna #3,Untitled 000,0.702
Columna #4,Untitled 000,0.665
Columna #5,Untitled 000,0.573
