Analista,,,,,,
Fecha de inicio,01/12/2025 04:49 a. m.  GMT: 01/12/2025 11:49 a. m.,,,,,
Hoja de trabajo,LC005904_24,,,,,
Comentario,,,,,,
Métodos,"Au,Au",,,,,
,,,,,,
Método: Au (Llama),,,,,,
,,,,,,
01/12/2025,05:00:20 a. m.,PATRON,0.906,,mg/L,0.6
01/12/2025,05:00:32 a. m.,BLANCO,0.0017,,mg/L,>100
01/12/2025,05:00:42 a. m.,REAGENT BLANK,0,,mg/L,70
01/12/2025,05:00:54 a. m.,LC005904-001,0.7095,,mg/L,1.6
01/12/2025,05:01:08 a. m.,LC005904-002,0.7042,,mg/L,0.8
01/12/2025,05:01:22 a. m.,LC005904-003,0.424,,mg/L,1.1
01/12/2025,05:01:34 a. m.,LC005904-004,0.1284,,mg/L,0.7
01/12/2025,05:01:48 a. m.,LC005904-005,0.5417,,mg/L,0.5
01/12/2025,05:02:02 a. m.,LC005904-006,0.0804,,mg/L,0.4
01/12/2025,05:02:16 a. m.,PATRON,0.9113,,mg/L,1.2
01/12/2025,05:02:32 a. m.,LC005904-007,0.2345,,mg/L,0.8
01/12/2025,05:02:46 a. m.,LC005904-008,0.006,,mg/L,3.7
01/12/2025,05:03:00 a. m.,LC005904-009,0.1146,,mg/L,0.8
01/12/2025,05:03:14 a. m.,LC005904-010,0.0556,,mg/L,3.2
01/12/2025,05:03:26 a. m.,LC005904-011,0.0247,,mg/L,2.2
01/12/2025,05:03:44 a. m.,LC005904-012,0.1584,,mg/L,0.6
01/12/2025,05:04:00 a. m.,PATRON,0.9062,,mg/L,0.9
01/12/2025,05:04:14 a. m.,LC005904-013,0.1241,,mg/L,0.6
01/12/2025,05:04:26 a. m.,LC005904-014,1.42,,mg/L,0.3
01/12/2025,05:04:40 a. m.,LC005904-015,0.0044,,mg/L,39.5
01/12/2025,05:04:52 a. m.,LC005904-016,0.502,,mg/L,0.7
01/12/2025,05:05:06 a. m.,LC005904-017,0.6292,,mg/L,0.3
01/12/2025,05:05:20 a. m.,LC005904-018,0.2494,,mg/L,1
01/12/2025,05:05:32 a. m.,PATRON,0.8989,,mg/L,1.1
01/12/2025,05:05:48 a. m.,LC005904-019,0.2772,,mg/L,0.3
01/12/2025,05:06:00 a. m.,LC005904-020,0.3005,,mg/L,1
01/12/2025,05:06:14 a. m.,LC005904-021,0.0078,,mg/L,15.2
01/12/2025,05:06:28 a. m.,LC005904-022,0.4026,,mg/L,0.2
01/12/2025,05:06:40 a. m.,LC005904-023,0.4578,,mg/L,0.2
01/12/2025,05:07:10 a. m.,PATRON,0.8833,,mg/L,0.9
01/12/2025,05:07:20 a. m.,PATRON,0.8861,,mg/L,0.6
01/12/2025,05:07:32 a. m.,BLANCO,0.0151,,mg/L,23.4
01/12/2025,05:07:44 a. m.,REAGENT BLANK,0,,mg/L,16.2
01/12/2025,05:15:00 a. m.,LC005904-024,1.0474,,mg/L,0.3
,,,,,,
Método: Au AU ALTO (Llama),,,,,,
