Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.284
Comp. Cola Columna,Untitled 000,0.231
Barren,Untitled 000,0.201
Cabeza puntual retorno,Untitled 000,0.281
Celda # 11-A,Untitled 000,0.066
Celda # 11-B,Untitled 000,0.048
Celda # 11-C,Untitled 000,0.082
Celda #5-9,Untitled 000,0.306
Celda #(F1+F2),Untitled 000,0.31
NE Tubo 1,Untitled 000,0.025
NE Tubo 2,Untitled 000,0.111
NE Tubo 4,Untitled 000,0.134
NE Tubo 5,Untitled 000,0.026
NE Tubo 6,Untitled 000,0.024
NE Tubo 7,Untitled 000,0.121
Puntual Noroeste,Untitled 000,0.286
Barren Patios,Untitled 000,0.178
Tubo 3,Untitled 000,0.812
Especial 1,Untitled 000,0.034
Especial 2,Untitled 000,0.026
Especial 3,Untitled 000,0.127
Especial 4,Untitled 000,0.901
Especial 5,Untitled 000,0.044
Especial 6,Untitled 000,0.014
Columna #1,Untitled 000,0.262
Columna #2,Untitled 000,0.259
Columna #3,Untitled 000,0.253
Columna #4,Untitled 000,0.239
Columna #5,Untitled 000,0.196
