Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.409
Cabeza puntual retorno,Untitled 000,0.415
Celda #(F1+F2),Untitled 000,0.420
Puntual Noroeste,Untitled 000,0.401
Tubo 3,Untitled 000,0.424
Comp. Cola Columna,Untitled 000,0.353
Barren,Untitled 000,0.368
Celda # 11-A,Untitled 000,0.069
Celda # 11-B,Untitled 000,0.287
Celda # 11-C,Untitled 000,0.032
Celda #5-9,Untitled 000,0.025
NE Tubo 1,Untitled 000,0.034
NE Tubo 2,Untitled 000,0.078
NE Tubo 4,Untitled 000,0.664
NE Tubo 5,Untitled 000,0.324
NE Tubo 6,Untitled 000,0.296
NE Tubo 7,Untitled 000,0.452
Barren Patios,Untitled 000,0.332
Especial 1,Untitled 000,0.039
Especial 2,Untitled 000,0.035
Especial 3,Untitled 000,0.034
Especial 4,Untitled 000,0.087
Especial 5,Untitled 000,0.025
Columna #1,Untitled 000,0.386
Columna #2,Untitled 000,0.375
Columna #3,Untitled 000,0.356
Columna #4,Untitled 000,0.322
