Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.72
Comp. Cola Columna,Untitled 000,0.476
Barren,Untitled 000,0.508
Cabeza puntual retorno,Untitled 000,0.717
Celda # 11-A,Untitled 000,1.1
Celda # 11-B,Untitled 000,0.075
Celda # 11-C,Untitled 000,0.161
Celda #5-9,Untitled 000,0.026
Celda #(F1+F2),Untitled 000,0.784
NE Tubo 1,Untitled 000,0.016
NE Tubo 2,Untitled 000,2.182
NE Tubo 4,Untitled 000,0.195
NE Tubo 5,Untitled 000,0.155
NE Tubo 6,Untitled 000,0.274
NE Tubo 7,Untitled 000,0.368
Puntual Noroeste,Untitled 000,0.771
Barren Patios,Untitled 000,0.546
Tubo 3,Untitled 000,1.889
Especial 1,Untitled 000,0.058
Especial 2,Untitled 000,0.043
Especial 3,Untitled 000,1.172
Especial 4,Untitled 000,1.177
Especial 5,Untitled 000,0.045
Especial 6,Untitled 000,0.013
Columna #1,Untitled 000,0.674
Columna #2,Untitled 000,0.679
Columna #3,Untitled 000,0.68
Columna #4,Untitled 000,0.675
Columna #5,Untitled 000,0.614
