Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.069
Cabeza puntual retorno,Au 242.80,0.067
Celda #(F1+F2),Au 242.80,0.071
Puntual Noroeste,Au 242.80,0.063
Tubo 3,Au 242.80,0.054
NE Tubo 2,Au 242.80,0.038
NE Tubo 4,Au 242.80,0.069
Especial 1,Au 242.80,0.019
Especial 2,Au 242.80,0.025
Especial 3,Au 242.80,0.007
Especial 4,Au 242.80,0.004
Especial 5,Au 242.80,0.006
Columna #1,Au 242.80,0.046
Columna #2,Au 242.80,0.031
Columna #3,Au 242.80,0.018
Columna #4,Au 242.80,0.007
Comp. Cola Columna,Au 242.80,0.004
Barren,Au 242.80,0.005
Barren Patios,Au 242.80,0.004
NE Tubo 1,Au 242.80,0.015
NE Tubo 5,Au 242.80,0.099
NE Tubo 6,Au 242.80,0.096
NE Tubo 7,Au 242.80,0.062
Celda # 11-A,Au 242.80,0.039
Celda # 11-B,Au 242.80,0.018
Celda # 11-C,Au 242.80,0.004
Celda #5-9,Au 242.80,0.026
