Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.82
Comp. Cola Columna,Untitled 000,0.517
Barren,Untitled 000,0.522
Cabeza puntual retorno,Untitled 000,0.862
Columna #1,Untitled 000,0.803
Columna #2,Untitled 000,0.738
Columna #3,Untitled 000,0.661
Columna #4,Untitled 000,0.571
Columna #5,Untitled 000,0.496
Celda # 11-A,Untitled 000,0.561
Celda # 11-B,Untitled 000,0.11
Celda # 11-C,Untitled 000,0.026
Celda #5-9,Untitled 000,1.167
Celda #(F1+F2),Untitled 000,0.598
NE Tubo 1,Untitled 000,0.032
NE Tubo 2,Untitled 000,0.34
NE Tubo 4,Untitled 000,0.096
NE Tubo 5,Untitled 000,0.645
NE Tubo 6,Untitled 000,2.651
NE Tubo 7,Untitled 000,1.029
Puntual Noroeste,Untitled 000,0.572
Barren Patios,Untitled 000,0.502
Tubo 3,Untitled 000,0.682
Especial 1,Untitled 000,3.335
Especial 2,Untitled 000,0.489
Especial 3,Untitled 000,0.247
Especial 4,Untitled 000,0.615
Especial 5,Untitled 000,1.031
