"Analyst",""
"Date Started","8/8/2025 9:52 PM  GMT: 8/9/2025 4:52 AM"
"Worksheet","LC005132_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"8/8/2025","10:21:22 PM","PATRON",0.9065,"","mg/L",1.2
"8/8/2025","10:21:38 PM","BLANCO",0.0498,"","mg/L",42.6
"8/8/2025","10:22:08 PM","REAGENT BLANK",0.0000,"","mg/L",">100"
"8/8/2025","10:22:58 PM","LC005132-001",0.2128,"","mg/L",2.1
"8/8/2025","10:23:16 PM","LC005132-002",0.4951,"","mg/L",1.4
"8/8/2025","10:23:38 PM","LC005132-003",0.1161,"","mg/L",3.9
"8/8/2025","10:23:56 PM","LC005132-004","OVER","R","mg/L",0.0
"8/8/2025","10:24:16 PM","LC005132-005",0.1823,"","mg/L",3.5
"8/8/2025","10:24:38 PM","LC005132-006",0.2248,"","mg/L",2.3
"8/8/2025","10:25:02 PM","PATRON",0.8994,"","mg/L",1.5
"8/8/2025","10:25:24 PM","LC005132-007",0.2545,"","mg/L",2.5
"8/8/2025","10:25:50 PM","LC005132-008",0.1488,"","mg/L",3.9
"8/8/2025","10:26:08 PM","LC005132-009",0.0154,"","mg/L",6.4
"8/8/2025","10:26:28 PM","LC005132-010",0.1173,"","mg/L",8.9
"8/8/2025","10:26:52 PM","LC005132-011",0.0138,"","mg/L",24.4
"8/8/2025","10:27:06 PM","LC005132-012",0.2107,"","mg/L",2.4
"8/8/2025","10:27:58 PM","PATRON",0.8849,"","mg/L",3.0
"8/8/2025","10:28:18 PM","LC005132-013",0.0965,"","mg/L",5.3
"8/8/2025","10:30:42 PM","PATRON",0.8749,"","mg/L",0.3
"8/8/2025","10:30:56 PM","BLANCO",-0.0048,"","mg/L",32.0
"8/8/2025","10:31:08 PM","REAGENT BLANK",0.0000,"","mg/L",68.0
"8/8/2025","10:31:10 PM","BLANCO","","","mg/L",""

"Method: Au AU ALTO (Flame)"


"8/8/2025","10:33:54 PM","LC005132-004",4.7169,"","mg/L",0.5
"8/8/2025","10:33:54 PM","BLANCO","","","mg/L",""
