Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cola Columna,Au 242.80,0.004
Barren,Au 242.80,0.005
Comp. Cabeza Columna,Au 242.80,0.082
Cabeza puntual retorno,Au 242.80,0.083
Celda # 11-A,Au 242.80,0.019
Celda # 11-B,Au 242.80,0.012
Celda # 11-C,Au 242.80,0.205
Celda # 6-F2,Au 242.80,0.019
Celda #5-9,Au 242.80,0.145
Celda #(F1+F2),Au 242.80,0.074
NE Tubo 1,Au 242.80,0.232
NE Tubo 2,Au 242.80,0.105
NE Tubo 4,Au 242.80,0.029
NE Tubo 5,Au 242.80,0.011
NE Tubo 6,Au 242.80,0.041
NE Tubo 7,Au 242.80,0.028
Puntual Noroeste,Au 242.80,0.073
Barren Patios,Au 242.80,0.008
Tubo 3,Au 242.80,0.078
Especial 1,Au 242.80,0.11
Especial 2,Au 242.80,0.108
Especial 3,Au 242.80,0.005
Especial 4,Au 242.80,0.006
Especial 5,Au 242.80,0.084
