Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.982
Comp. Cola Columna,Untitled 000,0.46
Barren,Untitled 000,0.566
Cabeza puntual retorno,Untitled 000,0.999
Celda # 11-A,Untitled 000,0.502
Celda # 11-B,Untitled 000,0.165
Celda # 11-C,Untitled 000,0.044
Celda # 6-F2,Untitled 000,2.924
Celda #5-9,Untitled 000,1.503
Celda #(F1+F2),Untitled 000,0.662
NE Tubo 1,Untitled 000,0.046
NE Tubo 2,Untitled 000,0.19
NE Tubo 4,Untitled 000,0.148
NE Tubo 5,Untitled 000,0.381
NE Tubo 6,Untitled 000,0.748
NE Tubo 7,Untitled 000,0.827
Puntual Noroeste,Untitled 000,0.554
Barren Patios,Untitled 000,0.713
Tubo 3,Untitled 000,0.895
Especial 1,Untitled 000,3.684
Especial 2,Untitled 000,0.567
Especial 3,Untitled 000,0.354
Especial 4,Untitled 000,0.613
Especial 5,Untitled 000,1.091
Especial 6,Untitled 000,0.037
