Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.006
Comp. Cola Columna,Untitled 000,0.597
Barren,Untitled 000,0.544
Cabeza puntual retorno,Untitled 000,0.977
Celda # 11-A,Untitled 000,1.907
Celda # 11-B,Untitled 000,0.128
Celda # 11-C,Untitled 000,0.065
Celda # 6-F2,Untitled 000,0.066
Celda #5-9,Untitled 000,0.050
Celda #(F1+F2),Untitled 000,0.968
NE Tubo 1,Untitled 000,0.052
NE Tubo 2,Untitled 000,1.257
NE Tubo 4,Untitled 000,1.413
NE Tubo 5,Untitled 000,0.857
NE Tubo 6,Untitled 000,1.523
NE Tubo 7,Untitled 000,0.510
Puntual Noroeste,Untitled 000,1.014
Barren Patios,Untitled 000,0.550
Tubo 3,Untitled 000,0.543
Especial 1,Untitled 000,0.145
Especial 2,Untitled 000,0.075
Especial 3,Untitled 000,0.349
Especial 4,Untitled 000,0.272
Especial 5,Untitled 000,0.065
