Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.152
Cabeza puntual retorno,Au 242.80,0.150
Celda #(F1+F2),Au 242.80,0.161
Puntual Noroeste,Au 242.80,0.157
Barren Patios,Au 242.80,0.008
Tubo 3,Au 242.80,0.191
Comp. Cola Columna,Au 242.80,0.009
Barren,Au 242.80,0.010
Celda # 11-A,Au 242.80,0.102
Celda # 11-B,Au 242.80,0.013
Celda # 11-C,Au 242.80,0.005
Celda #5-9,Au 242.80,0.021
NE Tubo 1,Au 242.80,0.004
NE Tubo 2,Au 242.80,0.173
NE Tubo 4,Au 242.80,0.126
NE Tubo 5,Au 242.80,0.130
NE Tubo 6,Au 242.80,0.201
NE Tubo 7,Au 242.80,0.044
Especial 1,Au 242.80,0.013
Especial 2,Au 242.80,0.057
Especial 3,Au 242.80,0.187
Especial 4,Au 242.80,0.184
Especial 5,Au 242.80,0.055
Columna #1,Au 242.80,0.094
Columna #2,Au 242.80,0.059
Columna #3,Au 242.80,0.032
Columna #4,Au 242.80,0.019
Columna #5,Au 242.80,0.002
