Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,2.018
Comp. Cola Columna,Untitled 000,1.632
Barren,Untitled 000,1.470
Cabeza puntual retorno,Untitled 000,2.006
Celda # 11-A,Untitled 000,0.547
Celda # 11-B,Untitled 000,0.644
Celda # 11-C,Untitled 000,0.161
Celda # 6-F2,Untitled 000,0.025
Celda #5-9,Untitled 000,0.536
Celda #(F1+F2),Untitled 000,2.187
NE Tubo 1,Untitled 000,0.035
NE Tubo 2,Untitled 000,0.256
NE Tubo 4,Untitled 000,1.435
NE Tubo 5,Untitled 000,2.259
NE Tubo 6,Untitled 000,0.700
NE Tubo 7,Untitled 000,3.267
Puntual Noroeste,Untitled 000,2.105
Barren Patios,Untitled 000,1.517
Tubo 3,Untitled 000,2.550
Especial 1,Untitled 000,0.046
Especial 2,Untitled 000,0.032
Especial 3,Untitled 000,0.261
Especial 4,Untitled 000,0.816
Especial 5,Untitled 000,0.094
,,
