Analista,,,,,,,,,,
Fecha de inicio,01/02/2023 11:50 p. m.  GMT: 02/02/2023 05:50 a. m.,,,,,,,,,
Hoja de trabajo,SA000214_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5021,,mg/L,3.4,0.0161,-0.0002,0.0157,0.0167,0.0158
,BLANCO,0.007,,mg/L,>100,0.0002,-0.0001,0.0003,0.001,-0.0006
,BLANCO REACTIVO,0,,mg/L,68.8,-0.0001,0.0002,-0.0001,-0.0001,-0.0002
,SA000214-001,0.1841,,mg/L,2.1,0.0254,0.0008,0.0252,0.026,0.025
,SA000214-002,0.0881,,mg/L,3.2,0.0121,0.0007,0.0118,0.0125,0.012
,SA000214-003,0.0767,,mg/L,1.4,0.0105,0.0007,0.0104,0.0105,0.0107
,SA000214-004,0.4162,,mg/L,0.8,0.0579,0.0005,0.058,0.0574,0.0583
,SA000214-005,0.4954,,mg/L,0.3,0.0689,0.0012,0.0688,0.0688,0.0692
,PATRON,0.5125,,mg/L,3.3,0.0164,0.0002,0.0159,0.017,0.0163
,SA000214-006,0.4538,,mg/L,1.2,0.0632,0.0007,0.0625,0.0639,0.0633
,SA000214-007,-0.0006,,mg/L,>100,-0.0001,0.0006,-0.0001,-0.0002,0.0001
,SA000214-008,0.2997,,mg/L,1,0.0414,0.0006,0.041,0.0416,0.0417
,SA000214-009,0.1952,,mg/L,0.9,0.0269,0.0005,0.0267,0.0271,0.0271
,SA000214-010,0.3417,,mg/L,0.9,0.0473,0.0009,0.0469,0.0478,0.0473
,PATRON,0.513,,mg/L,1.3,0.0164,0.0009,0.0164,0.0162,0.0167
,BLANCO,0.0011,,mg/L,>100,0,0.0017,0.0002,0.0002,-0.0003
,BLANCO REACTIVO,0,,mg/L,72,-0.0008,0.0007,-0.0004,-0.0015,-0.0006
,SA000214-011,0.2183,,mg/L,1.5,0.0302,0.0018,0.0299,0.0307,0.0299
,SA000214-012,0.0765,,mg/L,5.1,0.0105,0.0011,0.0099,0.011,0.0105
,SA000214-013,0.1609,,mg/L,1.7,0.0222,0.0016,0.0218,0.0226,0.0221
,SA000214-014,0.1065,,mg/L,3.2,0.0146,0.0019,0.0146,0.0142,0.0151
,SA000214-015,0.1277,,mg/L,1.4,0.0176,0.0014,0.0173,0.0177,0.0177
,PATRON,0.5028,,mg/L,1.1,0.0161,0.0012,0.0163,0.0159,0.0161
,SA000214-016,0.599,,mg/L,0.4,0.0837,0.002,0.0839,0.0833,0.0839
,SA000214-017,0.1047,,mg/L,3.4,0.0144,0.0015,0.0143,0.0149,0.014
,SA000214-018,0.0883,,mg/L,4.8,0.0121,0.0018,0.0123,0.0115,0.0126
,SA000214-019,0.0087,,mg/L,22.8,0.0012,0.0014,0.001,0.001,0.0015
,SA000214-020,0.0818,,mg/L,6.2,0.0113,0.0017,0.012,0.0106,0.0111
,PATRON,0.4881,,mg/L,2.6,0.0156,0.0006,0.016,0.0157,0.0152
,BLANCO,0.0071,,mg/L,93.1,0.0002,0.0014,0,0.0004,0.0002
,BLANCO REACTIVO,0,,mg/L,>100,-0.0002,0.0004,-0.0007,0.0004,-0.0003
,SA000214-021,0.1185,,mg/L,2.2,0.0163,0.001,0.0166,0.0163,0.0159
,SA000214-022,0.9129,,mg/L,1,0.1286,0.0013,0.1278,0.1278,0.1301
,SA000214-023,0.0788,,mg/L,1.9,0.0108,0.0006,0.011,0.0108,0.0106
,SA000214-024,0.1601,,mg/L,1.8,0.0222,0.0011,0.0218,0.0221,0.0226
,SA000214-025,0.0594,,mg/L,1.1,0.0081,0.001,0.0081,0.0081,0.0082
,PATRON,0.4912,,mg/L,3.1,0.0157,0.0011,0.0163,0.0156,0.0153
,SA000214-026,0.0799,,mg/L,3.7,0.011,0.0009,0.0111,0.0113,0.0105
,SA000214-027,0.3931,,mg/L,1.1,0.0547,0.0013,0.054,0.0552,0.0548
,SA000214-028,0.1618,,mg/L,1.7,0.0223,0.001,0.0225,0.0219,0.0225
,SA000214-029,0.2822,,mg/L,0.9,0.039,0.0011,0.039,0.0394,0.0387
,SA000214-030,1.0271,,mg/L,0.4,0.1442,0.0012,0.1436,0.1449,0.1441
,PATRON,0.5045,,mg/L,3.2,0.0162,0.0007,0.0167,0.016,0.0158
,BLANCO,0.002,,mg/L,>100,0.0001,0.0015,0,0.0003,-0.0001
,BLANCO REACTIVO,0,,mg/L,39.8,-0.0006,0.0008,-0.0005,-0.0008,-0.0004
,SA000214-031,0.0768,,mg/L,4.2,0.0105,0.0012,0.0103,0.0103,0.0111
,SA000214-032,0.091,,mg/L,1.5,0.0125,0.0014,0.0124,0.0124,0.0127
,PATRON,0.5141,,mg/L,0.9,0.0165,0.0008,0.0166,0.0163,0.0165
,BLANCO,0.0021,,mg/L,>100,0.0001,0.0021,0.0005,-0.0006,0.0003
,BLANCO REACTIVO,0,,mg/L,>100,-0.0002,0.0006,-0.0004,-0.0008,0.0004
