Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,2.504
Comp. Cola Columna,Untitled 000,2.062
Barren,Untitled 000,2.066
Cabeza puntual retorno,Untitled 000,2.694
Columna #1,Untitled 000,2.224
Columna #2,Untitled 000,2.19
Columna #3,Untitled 000,2.125
Columna #4,Untitled 000,2.079
Columna #5,Untitled 000,2.09
Celda # 11-A,Untitled 000,1.425
Celda # 11-B,Untitled 000,7.697
Celda # 11-C,Untitled 000,4.665
Celda #5-9,Untitled 000,0.705
Celda #(F1+F2),Untitled 000,2.063
NE Tubo 1,Untitled 000,3.12
NE Tubo 2,Untitled 000,0.95
NE Tubo 4,Untitled 000,2.695
NE Tubo 5,Untitled 000,1.595
NE Tubo 6,Untitled 000,0.751
NE Tubo 7,Untitled 000,1.875
Puntual Noroeste,Untitled 000,1.785
Barren Patios,Untitled 000,2.174
Tubo 3,Untitled 000,2.016
Especial 1,Untitled 000,0.334
Especial 2,Untitled 000,0.308
Especial 3,Untitled 000,0.303
Especial 4,Untitled 000,0.302
Especial 5,Untitled 000,0.209
