Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.068
Comp. Cola Columna,Untitled 000,0.604
Barren,Untitled 000,0.592
Cabeza puntual retorno,Untitled 000,1.045
Celda # 11-A,Untitled 000,0.268
Celda # 11-B,Untitled 000,1.843
Celda # 11-C,Untitled 000,0.611
Celda #5-9,Untitled 000,0.879
Celda #(F1+F2),Untitled 000,1.021
NE Tubo 1,Untitled 000,0.026
NE Tubo 2,Untitled 000,0.374
NE Tubo 4,Untitled 000,0.616
NE Tubo 5,Untitled 000,0.03
NE Tubo 6,Untitled 000,0.09
NE Tubo 7,Untitled 000,0.91
Puntual Noroeste,Untitled 000,0.964
Barren Patios,Untitled 000,0.546
Tubo 3,Untitled 000,1.529
Especial 1,Untitled 000,2.402
Especial 2,Untitled 000,0.052
Especial 3,Untitled 000,0.036
Especial 4,Untitled 000,0.04
Especial 5,Untitled 000,0.07
Columna #2,Untitled 000,0.922
Columna #3,Untitled 000,0.836
Columna #4,Untitled 000,0.729
Columna #5,Untitled 000,0.537
