Analyst,Elizandell,,,,
Date Started,15/08/2023,,,,
Worksheet,LC000964_24,,,,
Comment,,,,,
Methods,"Au,Au",,,,
,,,,,
Method: Au (Flame),,,,,
,,,,,
15/08/2023,12:36:24 a. m.,PATRON,0.879,,mg/L
15/08/2023,12:37:24 a. m.,BLANCO,0.018,,mg/L
15/08/2023,12:38:24 a. m.,REAGENT BLANK,0.019,,mg/L
15/08/2023,12:39:24 a. m.,LC000964-001,0.059666667,,mg/L
15/08/2023,12:40:24 a. m.,LC000964-002,0.013660747,,mg/L
15/08/2023,12:41:24 a. m.,LC000964-003,0.041323691,,mg/L
15/08/2023,12:42:24 a. m.,LC000964-004,0.039666667,,mg/L
15/08/2023,12:43:24 a. m.,LC000964-005,0.154948351,,mg/L
15/08/2023,12:44:24 a. m.,LC000964-006,0.071304811,,mg/L
15/08/2023,12:45:24 a. m.,PATRON,0.884,,mg/L
15/08/2023,12:46:24 a. m.,LC000964-007,0.0239992,,mg/L
15/08/2023,12:47:24 a. m.,LC000964-008,0.108992734,,mg/L
15/08/2023,12:48:24 a. m.,LC000964-009,0.045656014,,mg/L
15/08/2023,12:49:24 a. m.,LC000964-010,0.081330622,,mg/L
15/08/2023,12:50:24 a. m.,LC000964-011,0.342655245,,mg/L
15/08/2023,12:51:24 a. m.,LC000964-012,0.024665022,,mg/L
15/08/2023,12:52:24 a. m.,PATRON,0.9,,mg/L
15/08/2023,12:53:24 a. m.,LC000964-013,0.080311917,,mg/L
15/08/2023,12:54:24 a. m.,LC000964-014,0.14764698,,mg/L
15/08/2023,12:55:24 a. m.,LC000964-015,0.106992867,,mg/L
15/08/2023,12:56:24 a. m.,LC000964-016,0.038985705,,mg/L
15/08/2023,12:57:24 a. m.,LC000964-017,0.195274751,,mg/L
15/08/2023,12:58:24 a. m.,LC000964-018,0.062993701,,mg/L
15/08/2023,12:59:24 a. m.,PATRON,0.908,,mg/L
15/08/2023,01:00:24 a. m.,LC000964-019,0.025988738,,mg/L
15/08/2023,01:01:24 a. m.,LC000964-020,0.011327669,,mg/L
15/08/2023,01:02:24 a. m.,LC000964-021,0.014663734,,mg/L
15/08/2023,01:03:24 a. m.,LC000964-022,0.023663512,,mg/L
15/08/2023,01:04:24 a. m.,LC000964-023,0.014330945,,mg/L
15/08/2023,01:05:24 a. m.,LC000964-024,0.450591568,,mg/L
15/08/2023,01:06:24 a. m.,PATRON,0.889,,mg/L
15/08/2023,01:07:24 a. m.,BLANCO,0.035,,mg/L
,,,,,
Method: Au ALTA (Flame),,,,,
