"Analista","JGS"
"Fecha de inicio","01:22 a. m. 10/02/2023"
"Hoja de trabajo","Sa000318_3"
"Comentario",""
"Métodos","Ag"

"Método: Ag VHAAAG (Llama)"

"Ag","PATRON",1.0028,"","mg/L",0.5,0.1003,0.1009,0.0999,0.1000
"Ag","BLANCO",-0.0001,"","mg/L",">100",0.0000,0.0001,0.0001,-0.0003
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",">100",0.0001,-0.0006,-0.0003,0.0010
"Ag","SA000318-001",1.6095,"","mg/L",9.2,0.0065,0.0072,0.0065,0.0060
"Ag","SA000318-002",1.1538,"","mg/L",6.6,0.0047,0.0048,0.0049,0.0043
"Ag","SA000318-003",1.4414,"","mg/L",6.7,0.0058,0.0055,0.0058,0.0063
"Ag","SA000318-004",26.2709,"","mg/L",0.3,0.1054,0.1056,0.1050,0.1057
"Ag","SA000318-005",1.4268,"","mg/L",9.9,0.0059,0.0064,0.0062,0.0053
"Ag","PATRON",0.9953,"","mg/L",0.3,0.0995,0.0995,0.0992,0.0998
"Ag","SA000318-006",1.4705,"","mg/L",6.1,0.0060,0.0057,0.0064,0.0058
"Ag","SA000318-007",4.8878,"","mg/L",2.1,0.0205,0.0204,0.0210,0.0202
"Ag","SA000318-008",1.6465,"","mg/L",3.4,0.0068,0.0071,0.0068,0.0066
"Ag","SA000318-009",0.1122,"","mg/L",81.8,0.0005,0.0002,0.0003,0.0009
"Ag","SA000318-010",1.3325,"","mg/L",2.9,0.0055,0.0053,0.0056,0.0055
"Ag","PATRON",0.9948,"","mg/L",0.6,0.0995,0.1001,0.0989,0.0994
"Ag","BLANCO",-0.0040,"","mg/L",">100",-0.0004,0.0000,0.0002,-0.0014
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",">100",-0.0001,0.0000,0.0002,-0.0004
"Ag","SA000318-011",1.4316,"","mg/L",1.3,0.0059,0.0059,0.0060,0.0058
"Ag","SA000318-012",1.1058,"","mg/L",7.2,0.0046,0.0042,0.0047,0.0048
"Ag","SA000318-013",0.1948,"","mg/L",36.7,0.0008,0.0005,0.0011,0.0007
"Ag","SA000318-014",1.3665,"","mg/L",8.9,0.0056,0.0053,0.0062,0.0054
"Ag","SA000318-015",1.3365,"","mg/L",3.2,0.0055,0.0055,0.0057,0.0054
"Ag","PATRON",1.0012,"","mg/L",0.6,0.1001,0.1008,0.1000,0.0996
"Ag","SA000318-016",1.1659,"","mg/L",7.5,0.0048,0.0051,0.0044,0.0050
"Ag","PATRON",1.0018,"","mg/L",0.2,0.1002,0.0999,0.1003,0.1002
"Ag","BLANCO",0.0060,"","mg/L",23.2,0.0006,0.0008,0.0005,0.0005
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",">100",0.0000,0.0004,-0.0003,-0.0002
