Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.322
Comp. Cola Columna,Untitled 000,0.281
Barren,Untitled 000,0.264
Cabeza puntual retorno,Untitled 000,0.331
Celda # 11-A,Untitled 000,0.089
Celda # 11-B,Untitled 000,0.107
Celda # 11-C,Untitled 000,0.032
Celda # 6-F2,Untitled 000,0.019
Celda #5-9,Untitled 000,1.539
Celda #(F1+F2),Untitled 000,0.179
NE Tubo 1,Untitled 000,0.03
NE Tubo 2,Untitled 000,0.217
NE Tubo 4,Untitled 000,0.251
NE Tubo 5,Untitled 000,0.099
NE Tubo 6,Untitled 000,0.029
NE Tubo 7,Untitled 000,0.325
Puntual Noroeste,Untitled 000,0.189
Barren Patios,Untitled 000,0.275
Tubo 3,Untitled 000,0.153
Especial 1,Untitled 000,3.192
Especial 2,Untitled 000,0.298
Especial 3,Untitled 000,0.053
Especial 4,Untitled 000,0.075
Especial 5,Untitled 000,0.396
