Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.472
Comp. Cola Columna,Untitled 000,0.362
Barren,Untitled 000,0.332
Cabeza puntual retorno,Untitled 000,0.433
Columna #1,Untitled 000,0.424
Columna #2,Untitled 000,0.41
Columna #3,Untitled 000,0.389
Columna #4,Untitled 000,0.365
Columna #5,Untitled 000,0.334
Celda # 11-A,Untitled 000,0.353
Celda # 11-B,Untitled 000,0.076
Celda # 11-C,Untitled 000,0.516
Celda #5-9,Untitled 000,0.14
Celda #(F1+F2),Untitled 000,0.475
NE Tubo 1,Untitled 000,0.027
NE Tubo 2,Untitled 000,0.169
NE Tubo 4,Untitled 000,1.1
NE Tubo 5,Untitled 000,0.555
NE Tubo 6,Untitled 000,0.12
NE Tubo 7,Untitled 000,0.308
Puntual Noroeste,Untitled 000,0.528
Barren Patios,Untitled 000,0.328
Tubo 3,Untitled 000,0.691
Especial 1,Untitled 000,0.035
Especial 2,Untitled 000,0.028
Especial 3,Untitled 000,0.25
Especial 4,Untitled 000,0.251
Especial 5,Untitled 000,0.038
