"Analyst",""
"Date Started","9/30/2025 6:34 AM  GMT: 9/30/2025 1:34 PM"
"Worksheet","LC005459"
"Comment",""
"Methods","Au"

"Method: Au ACIDO (Flame)"

"9/30/2025","6:48:08 AM","PATRON",0.8971,"","mg/L",0.7
"9/30/2025","6:48:18 AM","BLANCO",-0.0061,"","mg/L",62.3
"9/30/2025","6:48:28 AM","REAGENT BLANK",0.0000,"","mg/L",9.4
"9/30/2025","6:48:42 AM","LC005459-001",0.5293,"","mg/L",0.7
"9/30/2025","6:48:54 AM","LC005459-002",0.3518,"","mg/L",0.3
"9/30/2025","6:49:06 AM","LC005459-003",0.4360,"","mg/L",0.5
"9/30/2025","6:49:20 AM","LC005459-004",0.1696,"","mg/L",0.6
"9/30/2025","6:49:32 AM","LC005459-005",0.2094,"","mg/L",0.9
"9/30/2025","6:49:44 AM","LC005459-006",0.0971,"","mg/L",0.3
"9/30/2025","6:49:56 AM","PATRON",0.8924,"","mg/L",0.9
"9/30/2025","6:50:10 AM","LC005459-007",0.1821,"","mg/L",0.7
"9/30/2025","6:50:26 AM","LC005459-008",0.0383,"","mg/L",2.1
"9/30/2025","6:51:30 AM","LC005459-010",0.0352,"","mg/L",3.3
"9/30/2025","6:51:48 AM","LC005459-011",0.0324,"","mg/L",2.5
"9/30/2025","6:52:02 AM","LC005459-012",0.0035,"","mg/L",32.7
"9/30/2025","6:52:14 AM","PATRON",0.8844,"","mg/L",0.5
"9/30/2025","6:52:40 AM","LC005459-009",0.0059,"","mg/L",2.3
"9/30/2025","6:52:54 AM","LC005459-013",0.0749,"","mg/L",0.3
"9/30/2025","6:53:06 AM","LC005459-014",0.0956,"","mg/L",0.2
"9/30/2025","6:53:22 AM","LC005459-015",0.1678,"","mg/L",1.1
"9/30/2025","6:53:36 AM","LC005459-016",0.2817,"","mg/L",0.1
"9/30/2025","6:53:48 AM","LC005459-017",0.0130,"","mg/L",3.1
"9/30/2025","6:54:02 AM","LC005459-018",0.1191,"","mg/L",1.2
"9/30/2025","6:54:14 AM","PATRON",0.9130,"","mg/L",1.0
"9/30/2025","6:54:28 AM","LC005459-019",0.5739,"","mg/L",0.8
"9/30/2025","6:54:42 AM","LC005459-020",0.0954,"","mg/L",1.0
"9/30/2025","6:54:56 AM","LC005459-021",0.0815,"","mg/L",2.1
"9/30/2025","6:55:08 AM","LC005459-022",0.1508,"","mg/L",0.8
"9/30/2025","6:55:22 AM","PATRON",0.9068,"","mg/L",0.5
"9/30/2025","6:55:44 AM","REAGENT BLANK",0.0000,"","mg/L",49.9
"9/30/2025","6:55:52 AM","REAGENT BLANK",0.0000,"","mg/L",7.4
"9/30/2025","6:56:08 AM","BLANCO",-0.0005,"","mg/L",">100"
"9/30/2025","6:56:08 AM","","","","mg/L",""
