Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.072
Cabeza puntual retorno,Au 242.80,0.068
Celda #(F1+F2),Au 242.80,0.068
Puntual Noroeste,Au 242.80,0.053
Tubo 3,Au 242.80,0.052
NE Tubo 2,Au 242.80,0.037
NE Tubo 4,Au 242.80,0.058
Especial 1,Au 242.80,0.056
Especial 2,Au 242.80,0.033
Especial 3,Au 242.80,0.08
Especial 4,Au 242.80,0.177
Especial 5,Au 242.80,0.007
Comp. Cola Columna,Au 242.80,0.008
Barren,Au 242.80,0.01
Barren Patios,Au 242.80,0.006
NE Tubo 1,Au 242.80,0.012
NE Tubo 5,Au 242.80,0.079
NE Tubo 6,Au 242.80,0.076
NE Tubo 7,Au 242.80,0.048
Celda # 11-A,Au 242.80,0.068
Celda # 11-B,Au 242.80,0.082
Celda # 11-C,Au 242.80,0.004
Celda # 6-F2,Au 242.80,0.021
Celda #5-9,Au 242.80,0.023
