Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.478
Comp. Cola Columna,Untitled 000,0.328
Barren,Untitled 000,0.303
Cabeza puntual retorno,Untitled 000,0.524
Celda # 11-A,Untitled 000,0.722
Celda # 11-B,Untitled 000,0.285
Celda # 11-C,Untitled 000,0.146
Celda #5-9,Untitled 000,0.467
Celda #(F1+F2),Untitled 000,0.438
NE Tubo 1,Untitled 000,0.021
NE Tubo 2,Untitled 000,0.140
NE Tubo 4,Untitled 000,0.361
NE Tubo 5,Untitled 000,0.040
NE Tubo 6,Untitled 000,0.033
NE Tubo 7,Untitled 000,0.405
Puntual Noroeste,Untitled 000,0.414
Barren Patios,Untitled 000,0.274
Tubo 3,Untitled 000,0.656
Especial 1,Untitled 000,1.987
Especial 2,Untitled 000,0.039
Especial 3,Untitled 000,0.101
Especial 4,Untitled 000,0.077
Especial 5,Untitled 000,0.080
Columna #1,Untitled 000,0.431
Columna #3,Untitled 000,0.399
Columna #4,Untitled 000,0.369
Columna #5,Untitled 000,0.301
