Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.099
Cabeza puntual retorno,Au 242.80,0.100
Comp. Cola Columna,Au 242.80,0.008
Barren,Au 242.80,0.006
Celda #(F1+F2),Au 242.80,0.118
Puntual Noroeste,Au 242.80,0.113
Tubo 3,Au 242.80,0.115
Celda # 11-A,Au 242.80,0.005
Celda # 11-B,Au 242.80,0.004
Celda # 11-C,Au 242.80,0.018
Celda #5-9,Au 242.80,0.035
NE Tubo 1,Au 242.80,0.010
NE Tubo 2,Au 242.80,0.106
NE Tubo 4,Au 242.80,0.040
NE Tubo 5,Au 242.80,0.029
NE Tubo 6,Au 242.80,0.262
NE Tubo 7,Au 242.80,0.058
Barren Patios,Au 242.80,0.009
Especial 1,Au 242.80,0.070
Especial 2,Au 242.80,0.089
Especial 3,Au 242.80,0.025
Especial 4,Au 242.80,0.024
Especial 5,Au 242.80,0.088
Columna #1,Au 242.80,0.106
Columna #2,Au 242.80,0.061
Columna #3,Au 242.80,0.043
Columna #4,Au 242.80,0.032
Columna #5,Au 242.80,0.014
