Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.15
Cabeza puntual retorno,Au 242.80,0.147
Celda #(F1+F2),Au 242.80,0.148
Puntual Noroeste,Au 242.80,0.164
Tubo 3,Au 242.80,0.064
NE Tubo 2,Au 242.80,0.097
NE Tubo 4,Au 242.80,0.225
Especial 1,Au 242.80,0.039
Especial 2,Au 242.80,0.038
Especial 3,Au 242.80,0.011
Especial 4,Au 242.80,0.006
Especial 5,Au 242.80,0.046
Comp. Cola Columna,Au 242.80,0.008
Barren,Au 242.80,0.011
Barren Patios,Au 242.80,0.016
NE Tubo 1,Au 242.80,0.007
NE Tubo 5,Au 242.80,0.313
NE Tubo 6,Au 242.80,0.398
NE Tubo 7,Au 242.80,0.062
Celda # 11-A,Au 242.80,0.225
Celda # 11-B,Au 242.80,0.048
Celda # 11-C,Au 242.80,0.072
Celda # 6-F2,Au 242.80,0.025
Celda #5-9,Au 242.80,0.039
