Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.220
Cabeza puntual retorno,Untitled 000,0.222
Celda #(F1+F2),Untitled 000,0.258
Puntual Noroeste,Untitled 000,0.281
Tubo 3,Untitled 000,0.523
Comp. Cola Columna,Untitled 000,0.157
Barren,Untitled 000,0.156
Celda # 11-A,Untitled 000,0.043
Celda # 11-B,Untitled 000,0.035
Celda # 11-C,Untitled 000,0.026
Celda # 6-F2,Untitled 000,0.278
Celda #5-9,Untitled 000,0.095
NE Tubo 1,Untitled 000,0.024
NE Tubo 2,Untitled 000,0.043
NE Tubo 4,Untitled 000,0.194
NE Tubo 5,Untitled 000,0.115
NE Tubo 6,Untitled 000,0.043
NE Tubo 7,Untitled 000,0.290
Barren Patios,Untitled 000,0.115
Especial 1,Untitled 000,0.027
Especial 2,Untitled 000,0.023
Especial 3,Untitled 000,0.142
Especial 4,Untitled 000,0.174
Especial 5,Untitled 000,0.028
