Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.084
Cabeza puntual retorno,Au 242.80,0.085
Celda # 6-F2,Au 242.80,0.203
Celda #5-9,Au 242.80,0.058
Celda #(F1+F2),Au 242.80,0.082
NE Tubo 1,Au 242.80,0.005
NE Tubo 2,Au 242.80,0.142
NE Tubo 4,Au 242.80,0.06
NE Tubo 5,Au 242.80,0.039
NE Tubo 6,Au 242.80,0.013
NE Tubo 7,Au 242.80,0.02
Puntual Noroeste,Au 242.80,0.072
Tubo 3,Au 242.80,0.1
Especial 1,Au 242.80,0.064
Especial 2,Au 242.80,0.047
Especial 3,Au 242.80,0.008
Especial 4,Au 242.80,0.024
Especial 5,Au 242.80,0.045
Comp. Cola Columna,Au 242.80,0.008
Barren,Au 242.80,0.009
Celda # 11-A,Au 242.80,0.013
Celda # 11-B,Au 242.80,0.001
Celda # 11-C,Au 242.80,0.001
