Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.443
Comp. Cola Columna,Untitled 000,0.269
Barren,Untitled 000,0.271
Cabeza puntual retorno,Untitled 000,0.425
Celda # 11-A,Untitled 000,0.334
Celda # 11-B,Untitled 000,0.031
Celda # 11-C,Untitled 000,0.022
Celda # 6-F2,Untitled 000,0.053
Celda #5-9,Untitled 000,0.747
Celda #(F1+F2),Untitled 000,0.413
NE Tubo 1,Untitled 000,0.021
NE Tubo 2,Untitled 000,0.061
NE Tubo 4,Untitled 000,0.163
NE Tubo 5,Untitled 000,0.028
NE Tubo 6,Untitled 000,0.022
NE Tubo 7,Untitled 000,0.356
Puntual Noroeste,Untitled 000,0.457
Barren Patios,Untitled 000,0.261
Tubo 3,Untitled 000,1.161
Especial 1,Untitled 000,0.056
Especial 2,Untitled 000,0.035
Especial 3,Untitled 000,0.057
Especial 4,Untitled 000,0.175
Especial 5,Untitled 000,0.044
