Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.058
Cabeza puntual retorno,Au 242.80,0.058
Celda #(F1+F2),Au 242.80,0.064
Puntual Noroeste,Au 242.80,0.068
Tubo 3,Au 242.80,0.048
NE Tubo 2,Au 242.80,0.058
NE Tubo 4,Au 242.80,0.054
Especial 1,Au 242.80,0.03
Especial 2,Au 242.80,0.041
Especial 3,Au 242.80,0.004
Especial 4,Au 242.80,0.001
Especial 5,Au 242.80,0.002
Columna #1,Au 242.80,0.036
Columna #2,Au 242.80,0.027
Columna #3,Au 242.80,0.013
Columna #4,Au 242.80,0.008
Columna #5,Au 242.80,0.003
Comp. Cola Columna,Au 242.80,0.005
Barren,Au 242.80,0.008
Barren Patios,Au 242.80,0.007
NE Tubo 1,Au 242.80,0.018
NE Tubo 5,Au 242.80,0.076
NE Tubo 6,Au 242.80,0.084
NE Tubo 7,Au 242.80,0.073
Celda # 11-A,Au 242.80,0.002
Celda # 11-B,Au 242.80,0.003
Celda # 11-C,Au 242.80,0.001
Celda #5-9,Au 242.80,0.015
