Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.565
Cabeza puntual retorno,Ag 328.07,0.594
Celda #(F1+F2),Ag 328.07,0.678
Puntual Noroeste,Ag 328.07,0.642
Tubo 3,Ag 328.07,0.932
Comp. Cola Columna,Ag 328.07,0.281
Barren,Ag 328.07,0.273
Celda # 11-A,Ag 328.07,0.026
Celda # 11-B,Ag 328.07,0.388
Celda # 11-C,Ag 328.07,0.023
Celda # 6-F2,Ag 328.07,0.418
Celda #5-9,Ag 328.07,0.030
NE Tubo 1,Ag 328.07,0.338
NE Tubo 2,Ag 328.07,0.097
NE Tubo 4,Ag 328.07,0.606
NE Tubo 5,Ag 328.07,0.110
NE Tubo 6,Ag 328.07,0.021
NE Tubo 7,Ag 328.07,0.827
Barren Patios,Ag 328.07,0.267
Especial 1,Ag 328.07,0.024
Especial 2,Ag 328.07,0.031
Especial 3,Ag 328.07,0.026
Especial 4,Ag 328.07,0.029
Especial 5,Ag 328.07,0.031
