Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.07
Cabeza puntual retorno,Au 242.80,0.071
Celda #(F1+F2),Au 242.80,0.068
Puntual Noroeste,Au 242.80,0.052
Tubo 3,Au 242.80,0.056
Comp. Cola Columna,Au 242.80,0.005
Barren,Au 242.80,0.006
Celda # 11-A,Au 242.80,0.056
Celda # 11-B,Au 242.80,0.091
Celda # 11-C,Au 242.80,0.001
Celda # 6-F2,Au 242.80,0.038
Celda #5-9,Au 242.80,0.02
NE Tubo 1,Au 242.80,0.002
NE Tubo 2,Au 242.80,0.027
NE Tubo 4,Au 242.80,0.059
NE Tubo 5,Au 242.80,0.074
NE Tubo 6,Au 242.80,0.082
NE Tubo 7,Au 242.80,0.041
Barren Patios,Au 242.80,0.003
Especial 1,Au 242.80,0.112
Especial 2,Au 242.80,0.03
Especial 3,Au 242.80,0.042
Especial 4,Au 242.80,0.136
Especial 5,Au 242.80,0.005
