Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.101
Cabeza puntual retorno,Au 242.80,0.099
Celda #(F1+F2),Au 242.80,0.122
Puntual Noroeste,Au 242.80,0.112
Tubo 3,Au 242.80,0.112
Comp. Cola Columna,Au 242.80,0.004
Barren,Au 242.80,0.009
Celda # 11-A,Au 242.80,0.011
Celda # 11-B,Au 242.80,0.009
Celda # 11-C,Au 242.80,0.020
Celda #5-9,Au 242.80,0.039
NE Tubo 1,Au 242.80,0.004
NE Tubo 2,Au 242.80,0.107
NE Tubo 4,Au 242.80,0.035
NE Tubo 5,Au 242.80,0.023
NE Tubo 6,Au 242.80,0.27
NE Tubo 7,Au 242.80,0.061
Barren Patios,Au 242.80,0.002
Especial 1,Au 242.80,0.064
Especial 2,Au 242.80,0.098
Especial 3,Au 242.80,0.026
Especial 4,Au 242.80,0.03
Especial 5,Au 242.80,0.092
Columna #1,Au 242.80,0.099
Columna #2,Au 242.80,0.061
Columna #3,Au 242.80,0.047
Columna #4,Au 242.80,0.027
Columna #5,Au 242.80,0.004
