Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.438
Comp. Cola Columna,Untitled 000,0.679
Barren,Untitled 000,0.699
Cabeza puntual retorno,Untitled 000,1.478
Celda # 11-A,Untitled 000,2.706
Celda # 11-B,Untitled 000,0.782
Celda # 11-C,Untitled 000,0.189
Celda # 6-F2,Untitled 000,0.26
Celda #5-9,Untitled 000,0.386
Celda #(F1+F2),Untitled 000,1.422
NE Tubo 1,Untitled 000,0.048
NE Tubo 2,Untitled 000,1.147
NE Tubo 4,Untitled 000,2.731
NE Tubo 5,Untitled 000,2.487
NE Tubo 6,Untitled 000,1.315
NE Tubo 7,Untitled 000,0.725
Puntual Noroeste,Untitled 000,1.144
Barren Patios,Untitled 000,0.62
Tubo 3,Untitled 000,0.393
Especial 1,Untitled 000,0.159
Especial 2,Untitled 000,0.082
Especial 3,Untitled 000,0.116
Especial 4,Untitled 000,0.15
Especial 5,Untitled 000,0.469
Especial 6,Untitled 000,0.631
