Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.827
Comp. Cola Columna,Untitled 000,0.365
Barren,Untitled 000,0.389
Cabeza puntual retorno,Untitled 000,0.8
Celda # 11-A,Untitled 000,0.187
Celda # 11-B,Untitled 000,0.057
Celda # 11-C,Untitled 000,0.017
Celda # 6-F2,Untitled 000,0.041
Celda #5-9,Untitled 000,0.239
Celda #(F1+F2),Untitled 000,1.07
NE Tubo 1,Untitled 000,0.025
NE Tubo 2,Untitled 000,1.087
NE Tubo 4,Untitled 000,0.149
NE Tubo 5,Untitled 000,0.706
NE Tubo 6,Untitled 000,3.162
NE Tubo 7,Untitled 000,0.294
Puntual Noroeste,Untitled 000,0.948
Barren Patios,Untitled 000,0.323
Tubo 3,Untitled 000,0.892
Especial 1,Untitled 000,0.121
Especial 2,Untitled 000,0.031
Especial 3,Untitled 000,0.099
Especial 4,Untitled 000,0.225
Especial 5,Untitled 000,0.067
Especial 6,Untitled 000,0.01
