Sample ID,Analyte Name,Reported Conc (Samp)
Cabeza puntual retorno,Au 242.80,0.18
Celda #(F1+F2),Au 242.80,0.188
NE Tubo 6,Au 242.80,0.145
Puntual Noroeste,Au 242.80,0.219
Tubo 3,Au 242.80,0.305
Especial 3,Au 242.80,0.175
Especial 4,Au 242.80,0.179
NE Tubo 4,Au 242.80,0.282
NE Tubo 5,Au 242.80,0.243
Celda # 11-A,Au 242.80,0.123
Comp. Cabeza Columna,Au 242.80,0.177
Barren,Au 242.80,0.018
Celda # 11-B,Au 242.80,0.068
Celda # 11-C,Au 242.80,0.064
Celda #5-9,Au 242.80,0.029
NE Tubo 1,Au 242.80,0.01
Celda # 6-F2,Au 242.80,0.018
NE Tubo 2,Au 242.80,0.087
NE Tubo 7,Au 242.80,0.102
Barren Patios,Au 242.80,0.027
Especial 1,Au 242.80,0.029
Especial 2,Au 242.80,0.036
Especial 5,Au 242.80,0.027
Comp. Cola Columna,Au 242.80,0.012
