Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.656
Comp. Cola Columna,Untitled 000,0.411
Barren,Untitled 000,0.422
Cabeza puntual retorno,Untitled 000,0.651
Celda # 11-A,Untitled 000,0.180 
Celda # 11-B,Untitled 000,0.070 
Celda # 11-C,Untitled 000,0.038 
Celda # 6-F2,Untitled 000,0.045
Celda #5-9,Untitled 000,0.032
Celda #(F1+F2),Untitled 000,0.687
NE Tubo 1,Untitled 000,0.031
NE Tubo 2,Untitled 000,0.457
NE Tubo 4,Untitled 000,0.087
NE Tubo 5,Untitled 000,0.133
NE Tubo 6,Untitled 000,0.160 
NE Tubo 7,Untitled 000,0.593
Puntual Noroeste,Untitled 000,0.622
Barren Patios,Untitled 000,0.361
Tubo 3,Untitled 000,1.394
Especial 1,Untitled 000,0.067
Especial 2,Untitled 000,0.055
Especial 3,Untitled 000,0.546
Especial 4,Untitled 000,0.629
Especial 5,Untitled 000,0.058
Especial 6,Untitled 001,0.020 
