Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,3.379
Cabeza puntual retorno,Untitled 000,3.414
Celda #(F1+F2),Untitled 000,1.610
Puntual Noroeste,Untitled 000,1.564
Tubo 3,Untitled 000,1.971
Comp. Cola Columna,Untitled 000,1.868
Barren,Untitled 000,1.682
Celda # 11-A,Untitled 000,2.466
Celda # 11-B,Untitled 000,7.805
Celda # 11-C,Untitled 000,5.160
Celda # 6-F2,Untitled 000,1.964
Celda #5-9,Untitled 000,0.071
NE Tubo 1,Untitled 000,2.851
NE Tubo 2,Untitled 000,0.630
NE Tubo 4,Untitled 000,2.064
NE Tubo 5,Untitled 000,1.150
NE Tubo 6,Untitled 000,0.316
NE Tubo 7,Untitled 000,1.706
Barren Patios,Untitled 000,1.722
Especial 1,Untitled 000,0.137
Especial 2,Untitled 000,0.060
Especial 3,Untitled 000,0.224
Especial 4,Untitled 000,0.099
Especial 5,Untitled 000,0.060
