"Analista","JGS"
"Fecha de inicio","01:01 p. m. 18/02/2023"
"Hoja de trabajo","Sa000379_6"
"Comentario",""
"Métodos","Ag"

"Método: Ag VHAAAG (Llama)"

"Ag","PATRON",1.0217,"","mg/L",1.4,0.1282,0.1279,0.1266,0.1301
"Ag","BLANCO",0.0002,"","mg/L",">100",0.0000,0.0001,0.0002,-0.0003
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",16.6,-0.0001,-0.0002,-0.0002,-0.0001
"Ag","SA000379-001",24.8797,"","mg/L",0.6,0.1280,0.1271,0.1284,0.1285
"Ag","SA000379-002",11.0050,"","mg/L",1.3,0.0567,0.0575,0.0560,0.0565
"Ag","SA000379-003",5.5394,"","mg/L",2.7,0.0288,0.0297,0.0284,0.0283
"Ag","SA000379-004",15.3842,"","mg/L",0.4,0.0791,0.0787,0.0794,0.0793
"Ag","SA000379-005",5.5914,"","mg/L",1.0,0.0290,0.0292,0.0291,0.0287
"Ag","PATRON",1.0207,"","mg/L",0.7,0.1281,0.1279,0.1273,0.1290
"Ag","SA000379-006",9.1152,"","mg/L",0.8,0.0467,0.0471,0.0463,0.0467
"Ag","SA000379-007",16.7117,"","mg/L",0.6,0.0857,0.0855,0.0854,0.0863
"Ag","SA000379-008",13.6019,"","mg/L",1.2,0.0712,0.0707,0.0708,0.0722
"Ag","SA000379-009",30.6130,"","mg/L",0.4,0.1531,0.1538,0.1530,0.1525
"Ag","SA000379-010",10.9476,"","mg/L",1.0,0.0574,0.0580,0.0569,0.0574
"Ag","PATRON",0.9999,"","mg/L",0.9,0.1256,0.1268,0.1251,0.1248
"Ag","BLANCO",0.0049,"","mg/L",24.6,0.0006,0.0007,0.0004,0.0007
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",">100",0.0001,0.0003,0.0001,0.0000
"Ag","SA000379-011",10.7004,"","mg/L",0.7,0.0551,0.0548,0.0549,0.0555
"Ag","SA000379-012",14.4757,"","mg/L",1.3,0.0746,0.0747,0.0756,0.0736
"Ag","SA000379-013",12.0363,"","mg/L",0.9,0.0629,0.0627,0.0636,0.0625
"Ag","SA000379-014",0.6456,"","mg/L",2.6,0.0034,0.0034,0.0034,0.0033
"Ag","SA000379-015",0.6291,"","mg/L",1.8,0.0033,0.0033,0.0032,0.0033
"Ag","PATRON",0.9815,"","mg/L",1.2,0.1233,0.1216,0.1244,0.1240
"Ag","SA000379-016",32.6074,"","mg/L",0.2,0.1653,0.1657,0.1649,0.1654
"Ag","SA000379-017",-0.0198,"","mg/L",8.2,-0.0010,-0.0011,-0.0009,-0.0011
"Ag","SA000379-018",31.2272,"","mg/L",0.4,0.1609,0.1603,0.1607,0.1615
"Ag","SA000379-019",18.4383,"","mg/L",1.1,0.0947,0.0956,0.0936,0.0949
"Ag","SA000379-020",18.2478,"","mg/L",1.1,0.0945,0.0948,0.0954,0.0933
"Ag","PATRON",1.0212,"","mg/L",0.3,0.1252,0.1248,0.1255,0.1254
"Ag","BLANCO",0.0141,"","mg/L",37.0,0.0018,0.0025,0.0016,0.0012
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",50.2,0.0010,0.0016,0.0009,0.0006
"Ag","SA000379-021",19.1584,"","mg/L",0.8,0.0977,0.0985,0.0971,0.0974
"Ag","SA000379-022",25.6207,"","mg/L",0.5,0.1322,0.1329,0.1317,0.1321
"Ag","SA000379-023",7.9847,"","mg/L",1.5,0.0423,0.0425,0.0427,0.0415
"Ag","SA000379-024",10.5255,"","mg/L",0.4,0.0544,0.0544,0.0546,0.0541
"Ag","SA000379-025",-0.1925,"","mg/L",22.4,-0.0010,-0.0008,-0.0009,-0.0013
"Ag","PATRON",0.9973,"","mg/L",0.7,0.1224,0.1228,0.1230,0.1213
"Ag","SA000379-026",44.5958,"","mg/L",3.3,0.2148,0.2224,0.2137,0.2082
"Ag","SA000379-027",12.4032,"","mg/L",0.5,0.0628,0.0628,0.0624,0.0630
"Ag","SA000379-028",9.4477,"","mg/L",0.9,0.0475,0.0479,0.0475,0.0471
"Ag","SA000379-029",8.4642,"","mg/L",1.1,0.0429,0.0428,0.0434,0.0425
"Ag","SA000379-030",5.1429,"","mg/L",1.2,0.0262,0.0259,0.0265,0.0262
"Ag","PATRON",0.9904,"","mg/L",0.3,0.1215,0.1213,0.1220,0.1213
