Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.874
Comp. Cola Columna,Untitled 000,0.507
Barren,Untitled 000,0.52
Cabeza puntual retorno,Untitled 000,0.882
Celda # 11-A,Untitled 000,1.412
Celda # 11-B,Untitled 000,0.078
Celda # 11-C,Untitled 000,0.045
Celda #5-9,Untitled 000,0.025
Celda #(F1+F2),Untitled 000,0.82
NE Tubo 1,Untitled 000,0.025
NE Tubo 2,Untitled 000,0.309
NE Tubo 4,Untitled 000,0.228
NE Tubo 5,Untitled 000,0.154
NE Tubo 6,Untitled 000,0.329
NE Tubo 7,Untitled 000,0.314
Puntual Noroeste,Untitled 000,0.801
Barren Patios,Untitled 000,0.486
Tubo 3,Untitled 000,2.177
Especial 1,Untitled 000,0.093
Especial 2,Untitled 000,0.062
Especial 3,Untitled 000,3.163
Especial 4,Untitled 000,2.849
Especial 5,Untitled 000,0.116
Sample029,Untitled 000,0.028
Columna #1,Untitled 000,0.788
Columna #2,Untitled 000,0.764
Columna #3,Untitled 000,0.702
Columna #4,Untitled 000,0.628
Columna #5,Untitled 000,0.45
