Analyst,,,,,,
Date Started,8/2/2025 3:23 AM  GMT: 8/2/2025 10:23 AM,,,,,
Worksheet,LC005083_24,,,,,
Comment,,,,,,
Methods,"Au,Au",,,,,
,,,,,,
Method: Au (Flame),,,,,,
,,,,,,
8/2/2025,3:33:28 AM,PATRON,0.8934,,mg/L,1.5
8/2/2025,3:33:38 AM,BLANCO,0.0058,,mg/L,>100
8/2/2025,3:33:48 AM,REAGENT BLANK,0,,mg/L,59
8/2/2025,3:34:02 AM,LC005083-001,0.1971,,mg/L,1.5
8/2/2025,3:34:14 AM,LC005083-002,0.0899,,mg/L,3.3
8/2/2025,3:34:28 AM,LC005083-003,0.2227,,mg/L,0.7
8/2/2025,3:34:44 AM,LC005083-004,0.0643,,mg/L,7.5
8/2/2025,3:35:28 AM,PATRON,0.9149,,mg/L,1
8/2/2025,3:35:48 AM,LC005083-007,0.3193,,mg/L,1.8
8/2/2025,3:36:02 AM,LC005083-008,0.0865,,mg/L,2.7
8/2/2025,3:36:16 AM,LC005083-009,0.2264,,mg/L,0.6
8/2/2025,3:36:30 AM,LC005083-010,0.5436,,mg/L,0.3
8/2/2025,3:36:44 AM,LC005083-011,0.1478,,mg/L,2.5
8/2/2025,3:36:58 AM,LC005083-012,0.0369,,mg/L,3
8/2/2025,3:38:20 AM,LC005083-005,0.4271,,mg/L,0.7
8/2/2025,3:38:34 AM,LC005083-006,0.0724,,mg/L,2.8
8/2/2025,3:39:12 AM,PATRON,0.912,,mg/L,0.7
8/2/2025,3:39:28 AM,LC005083-013,0.1252,,mg/L,1.6
8/2/2025,3:39:40 AM,LC005083-014,-0.0027,,mg/L,92.6
8/2/2025,3:39:54 AM,LC005083-015,0.6532,,mg/L,0.6
8/2/2025,3:40:10 AM,LC005083-016,0.0816,,mg/L,4.5
8/2/2025,3:40:26 AM,LC005083-017,0.1864,,mg/L,2.5
8/2/2025,3:40:40 AM,LC005083-018,0.063,,mg/L,0.5
8/2/2025,3:40:56 AM,PATRON,0.8906,,mg/L,0.9
8/2/2025,3:41:12 AM,LC005083-019,0.0036,,mg/L,24.3
8/2/2025,3:41:24 AM,LC005083-020,0.1028,,mg/L,2
8/2/2025,3:41:38 AM,LC005083-021,0.1493,,mg/L,2.8
8/2/2025,3:41:54 AM,LC005083-022,0.1198,,mg/L,1.3
8/2/2025,3:42:06 AM,LC005083-023,0.4466,,mg/L,0.8
8/2/2025,3:42:18 AM,LC005083-024,0.001,,mg/L,20.8
8/2/2025,3:42:34 AM,PATRON,0.8952,,mg/L,0.4
8/2/2025,3:42:44 AM,PATRON,0.8928,,mg/L,1.2
8/2/2025,3:42:58 AM,BLANCO,0.0069,,mg/L,>100
8/2/2025,3:43:08 AM,REAGENT BLANK,0,,mg/L,30.3
,,,,,,
Method: Au AU ALTO (Flame),,,,,,
