Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.151
Cabeza puntual retorno,Au 242.80,0.150
Celda #(F1+F2),Au 242.80,0.154
Puntual Noroeste,Au 242.80,0.160
Barren Patios,Au 242.80,0.026
Tubo 3,Au 242.80,0.193
Comp. Cola Columna,Au 242.80,0.023
Barren,Au 242.80,0.026
Celda # 11-A,Au 242.80,0.115
Celda # 11-B,Au 242.80,0.017
Celda # 11-C,Au 242.80,0.003
Celda #5-9,Au 242.80,0.017
NE Tubo 1,Au 242.80,0.002
NE Tubo 2,Au 242.80,0.171
NE Tubo 4,Au 242.80,0.135
NE Tubo 5,Au 242.80,0.131
NE Tubo 6,Au 242.80,0.200
Especial 7,Au 242.80,0.045
Especial 1,Au 242.80,0.026
Especial 2,Au 242.80,0.052
Especial 3,Au 242.80,0.201
Especial 4,Au 242.80,0.165
Especial 5,Au 242.80,0.046
Columna #1,Au 242.80,0.096
Columna #2,Au 242.80,0.074
Columna #3,Au 242.80,0.052
Columna #4,Au 242.80,0.041
Columna #5,Au 242.80,0.016
