Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.020
Cabeza puntual retorno,Untitled 000,0.994
Celda #(F1+F2),Untitled 000,1.406
Puntual Noroeste,Untitled 000,0.284
Tubo 3,Untitled 000,0.487
Comp. Cola Columna,Untitled 000,0.484
Barren,Untitled 000,0.488
Celda # 11-A,Untitled 000,0.158
Celda # 11-B,Untitled 000,0.053
Celda # 11-C,Untitled 000,0.004
Celda # 6-F2,Untitled 000,0.017
Celda #5-9,Untitled 000,0.264
NE Tubo 1,Untitled 000,0.004
NE Tubo 2,Untitled 000,1.464
NE Tubo 4,Untitled 000,0.263
NE Tubo 5,Untitled 000,0.731
NE Tubo 6,Untitled 000,3.524
NE Tubo 7,Untitled 000,0.269
Barren Patios,Untitled 000,0.430
Especial 1,Untitled 000,0.093
Especial 2,Untitled 000,0.016
Especial 3,Untitled 000,0.096
Especial 4,Untitled 000,0.258
Especial 5,Untitled 000,0.052
