Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.205
Comp. Cola Columna,Untitled 000,0.653
Barren,Untitled 000,0.62
Cabeza puntual retorno,Untitled 000,1.18
Columna #1,Untitled 000,1.128
Columna #2,Untitled 000,1.031
Columna #3,Untitled 000,0.928
Columna #4,Untitled 000,0.806
Columna #5,Untitled 000,0.699
Celda # 11-A,Untitled 000,0.902
Celda # 11-B,Untitled 000,0.052
Celda # 11-C,Untitled 000,0.009
Celda #5-9,Untitled 000,3.409
Celda #(F1+F2),Untitled 000,0.354
NE Tubo 1,Untitled 000,0.016
NE Tubo 2,Untitled 000,0.078
NE Tubo 4,Untitled 000,0.276
NE Tubo 5,Untitled 000,0.058
NE Tubo 6,Untitled 000,0.762
NE Tubo 7,Untitled 000,0.194
Puntual Noroeste,Untitled 000,0.352
Barren Patios,Untitled 000,0.598
Tubo 3,Untitled 000,0.481
Especial 1,Untitled 000,4.383
Especial 2,Untitled 000,1.072
Especial 3,Untitled 000,1.434
Especial 4,Untitled 000,2.679
Especial 5,Untitled 000,3.335
Especial 6,Untitled 000,0.117
