Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.072
Cabeza puntual retorno,Au 242.80,0.071
Celda #(F1+F2),Au 242.80,0.064
Comp. Cola Columna,Au 242.80,0.007
Barren,Au 242.80,0.005
Celda # 11-A,Au 242.80,0.054
Celda # 11-B,Au 242.80,0.092
Celda # 11-C,Au 242.80,0.001
Puntual Noroeste,Au 242.80,0.055
Tubo 3,Au 242.80,0.058
Celda #5-9,Au 242.80,0.023
NE Tubo 1,Au 242.80,0.01
NE Tubo 2,Au 242.80,0.029
NE Tubo 4,Au 242.80,0.057
NE Tubo 5,Au 242.80,0.079
NE Tubo 6,Au 242.80,0.084
NE Tubo 7,Au 242.80,0.044
Barren Patios,Au 242.80,0.008
Celda # 6-F2,Au 242.80,0.072
Especial 1,Au 242.80,0.138
Especial 2,Au 242.80,0.039
Especial 3,Au 242.80,0.043
Especial 4,Au 242.80,0.129
Especial 5,Au 242.80,0.017
