Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,2.294
Comp. Cola Columna,Untitled 000,1.361
Barren,Untitled 000,1.337
Cabeza puntual retorno,Untitled 000,2.163
Celda # 11-A,Untitled 000,0.166
Celda # 11-B,Untitled 000,0.055
Celda # 11-C,Untitled 000,0.037
Celda # 6-F2,Untitled 000,0.072
Celda #5-9,Untitled 000,0.576
Celda #(F1+F2),Untitled 000,2.447
NE Tubo 1,Untitled 000,0.044
NE Tubo 2,Untitled 000,1.599
NE Tubo 4,Untitled 000,2.432
NE Tubo 5,Untitled 000,0.863
NE Tubo 6,Untitled 000,3.05
NE Tubo 7,Untitled 000,0.396
Puntual Noroeste,Untitled 000,2.473
Barren Patios,Untitled 000,1.391
Tubo 3,Untitled 000,2.7
Especial 1,Untitled 000,0.153
Especial 2,Untitled 000,0.047
Especial 3,Untitled 000,0.234
Especial 4,Untitled 000,0.965
Especial 5,Untitled 000,0.07
