Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.413
Comp. Cola Columna,Untitled 000,0.344
Barren,Untitled 000,0.366
Cabeza puntual retorno,Untitled 000,0.421
Celda # 11-A,Untitled 000,0.444
Celda # 11-B,Untitled 000,0.246
Celda # 11-C,Untitled 000,0.058
Celda #5-9,Untitled 000,0.554
Celda #(F1+F2),Untitled 000,0.384
NE Tubo 1,Untitled 000,0.029
NE Tubo 2,Untitled 000,0.136
NE Tubo 4,Untitled 000,0.292
NE Tubo 5,Untitled 000,0.096
NE Tubo 6,Untitled 000,0.036
NE Tubo 7,Untitled 000,0.495
Puntual Noroeste,Untitled 000,0.347
Barren Patios,Untitled 000,0.349
Celda # 6-F2,Untitled 000,0.047
Tubo 3,Untitled 000,0.499
Especial 1,Untitled 000,1.422
Especial 2,Untitled 000,0.065
Especial 3,Untitled 000,0.061
Especial 4,Untitled 000,0.060
Especial 5,Untitled 000,0.277
