Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.586
Cabeza puntual retorno,Untitled 000,0.559
Celda #(F1+F2),Untitled 000,1.241
Puntual Noroeste,Untitled 000,0.161
Tubo 3,Untitled 000,0.101
Comp. Cola Columna,Untitled 000,0.294
Barren,Untitled 000,0.276
Celda # 11-A,Untitled 000,1.172
Celda # 11-B,Untitled 000,0.075
Celda # 11-C,Untitled 000,0.039
Celda # 6-F2,Untitled 000,0.313
Celda #5-9,Untitled 000,1.599
NE Tubo 1,Untitled 000,0.033
NE Tubo 2,Untitled 000,0.323
NE Tubo 4,Untitled 000,0.242
NE Tubo 5,Untitled 000,0.077
NE Tubo 6,Untitled 000,0.034
NE Tubo 7,Untitled 000,0.124
Barren Patios,Untitled 000,0.310
Especial 1,Untitled 000,3.278
Especial 2,Untitled 000,0.414
Especial 3,Untitled 000,2.981
Especial 4,Untitled 000,4.248
Especial 5,Untitled 000,1.426
