"Analista",""
"Fecha de inicio","22/01/2026 05:25 a. m.  GMT: 22/01/2026 12:25 p. m."
"Hoja de trabajo","LC006206_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"22/01/2026","05:32:14 a. m.","PATRON",0.8836,"","mg/L",1.0
"22/01/2026","05:32:26 a. m.","BLANCO",0.0119,"","mg/L",30.6
"22/01/2026","05:32:36 a. m.","REAGENT BLANK",0.0000,"","mg/L",33.0
"22/01/2026","05:32:48 a. m.","LC006206-001",0.0143,"","mg/L",3.9
"22/01/2026","05:33:00 a. m.","LC006206-002",0.0237,"","mg/L",7.5
"22/01/2026","05:33:12 a. m.","LC006206-003",0.6399,"","mg/L",0.4
"22/01/2026","05:33:26 a. m.","LC006206-004",0.3871,"","mg/L",0.8
"22/01/2026","05:33:38 a. m.","LC006206-005",0.0038,"","mg/L",32.0
"22/01/2026","05:33:50 a. m.","LC006206-006",0.2141,"","mg/L",1.1
"22/01/2026","05:34:06 a. m.","PATRON",0.8738,"","mg/L",0.3
"22/01/2026","05:34:22 a. m.","LC006206-007",0.5806,"","mg/L",1.0
"22/01/2026","05:34:36 a. m.","LC006206-008",0.1956,"","mg/L",0.5
"22/01/2026","05:34:48 a. m.","LC006206-009",0.5675,"","mg/L",0.7
"22/01/2026","05:35:02 a. m.","LC006206-010",0.4507,"","mg/L",0.9
"22/01/2026","05:35:14 a. m.","LC006206-011",0.5852,"","mg/L",0.6
"22/01/2026","05:35:26 a. m.","LC006206-012",0.1157,"","mg/L",1.1
"22/01/2026","05:37:16 a. m.","PATRON",0.8738,"e","mg/L",1.5
"22/01/2026","05:37:40 a. m.","LC006206-013",0.0340,"","mg/L",3.9
"22/01/2026","05:37:52 a. m.","LC006206-014",0.0788,"","mg/L",0.8
"22/01/2026","05:38:18 a. m.","LC006206-015",0.1253,"","mg/L",0.9
"22/01/2026","05:38:32 a. m.","LC006206-016",0.2295,"","mg/L",0.6
"22/01/2026","05:38:46 a. m.","LC006206-017",0.0067,"","mg/L",14.4
"22/01/2026","05:38:58 a. m.","LC006206-018",0.1271,"","mg/L",0.8
"22/01/2026","05:40:04 a. m.","LC006206-019",0.0079,"","mg/L",22.0
"22/01/2026","05:40:18 a. m.","LC006206-020",0.1099,"","mg/L",1.2
"22/01/2026","05:40:30 a. m.","LC006206-021",0.2118,"","mg/L",0.6
"22/01/2026","05:40:42 a. m.","LC006206-022",0.1663,"","mg/L",1.4
"22/01/2026","05:40:54 a. m.","LC006206-023",0.1205,"","mg/L",0.4
"22/01/2026","05:41:08 a. m.","LC006206-024",0.1209,"","mg/L",0.1
"22/01/2026","05:41:22 a. m.","PATRON",0.8851,"","mg/L",1.2
"22/01/2026","05:41:32 a. m.","PATRON",0.8772,"","mg/L",1.0
"22/01/2026","05:41:54 a. m.","PATRON",0.8739,"","mg/L",0.9
"22/01/2026","05:42:06 a. m.","BLANCO",0.0134,"","mg/L",62.7
"22/01/2026","05:42:16 a. m.","REAGENT BLANK",0.0000,"","mg/L",46.0
"22/01/2026","05:42:16 a. m.","1","","","mg/L",""

"Método: Au AU ALTO (Llama)"

