Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.14
Cabeza puntual retorno,Au 242.80,0.139
Celda # 11-A,Au 242.80,0.048
Celda # 11-B,Au 242.80,0.117
Celda # 11-C,Au 242.80,0.089
Celda # 6-F2,Au 242.80,0.035
Celda #(F1+F2),Au 242.80,0.138
Celda #5-9,Au 242.80,0.023
NE Tubo 2,Au 242.80,0.086
NE Tubo 4,Au 242.80,0.109
NE Tubo 5,Au 242.80,0.014
NE Tubo 6,Au 242.80,0.019
NE Tubo 7,Au 242.80,0.092
Puntual Noroeste,Au 242.80,0.149
Tubo 3,Au 242.80,0.19
Especial 1,Au 242.80,0.123
Especial 2,Au 242.80,0.076
Especial 3,Au 242.80,0.018
Especial 4,Au 242.80,0.015
Especial 5,Au 242.80,0.053
Comp. Cola Columna,Au 242.80,0.013
Barren,Au 242.80,0.014
NE Tubo 1,Au 242.80,0.001
Barren Patios,Au 242.80,0.014
