Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.625
Comp. Cola Columna,Untitled 000,0.335
Barren,Untitled 000,0.337
Cabeza puntual retorno,Untitled 000,0.565
Columna #1,Untitled 000,0.513
Columna #2,Untitled 000,0.482
Columna #3,Untitled 000,0.46
Columna #4,Untitled 000,0.326
Columna #5,Untitled 000,0.283
Celda # 11-A,Untitled 000,0.091
Celda # 11-B,Untitled 000,0.065
Celda # 11-C,Untitled 000,0.046
Celda #5-9,Untitled 000,0.039
Celda #(F1+F2),Untitled 000,0.546
NE Tubo 1,Untitled 000,0.033
NE Tubo 2,Untitled 000,0.276
NE Tubo 4,Untitled 000,0.266
NE Tubo 5,Untitled 000,0.087
NE Tubo 6,Untitled 000,0.218
NE Tubo 7,Untitled 000,0.777
Puntual Noroeste,Untitled 000,0.517
Tubo 3,Untitled 000,0.96
Especial 1,Untitled 000,0.069
Especial 2,Untitled 000,0.093
Especial 3,Untitled 000,0.473
Especial 4,Untitled 000,0.583
Especial 5,Untitled 000,0.082
