"Analyst",""
"Date Started","8/22/2025 1:00 AM  GMT: 8/22/2025 8:00 AM"
"Worksheet","LC005194_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"8/22/2025","1:12:36 AM","PATRON",0.8876,"","mg/L",0.5
"8/22/2025","1:12:50 AM","BLANCO",0.0197,"","mg/L",4.6
"8/22/2025","1:12:58 AM","REAGENT BLANK",0.0000,"","mg/L",40.3
"8/22/2025","1:13:10 AM","LC005194-001",0.0275,"","mg/L",6.4
"8/22/2025","1:13:20 AM","LC005194-002",0.0265,"","mg/L",7.9
"8/22/2025","1:13:26 AM","LC005194-003","OVER","R","mg/L",0.0
"8/22/2025","1:13:48 AM","LC005194-005",0.0850,"","mg/L",2.6
"8/22/2025","1:13:56 AM","LC005194-006",0.0059,"","mg/L",35.5
"8/22/2025","1:14:46 AM","LC005194-004",0.0002,"","mg/L",">100"
"8/22/2025","1:19:56 AM","PATRON",0.9262,"","mg/L",0.9
"8/22/2025","1:20:08 AM","LC005194-007",0.4401,"","mg/L",1.2
"8/22/2025","1:20:18 AM","LC005194-008",0.0160,"","mg/L",79.4
"8/22/2025","1:20:28 AM","LC005194-009",0.1870,"","mg/L",2.0
"8/22/2025","1:20:38 AM","LC005194-010",0.2020,"","mg/L",0.7
"8/22/2025","1:20:48 AM","LC005194-011",1.0885,"","mg/L",2.6
"8/22/2025","1:20:56 AM","LC005194-012",0.0681,"","mg/L",42.3
"8/22/2025","1:21:40 AM","PATRON",0.9089,"","mg/L",1.4
"8/22/2025","1:21:50 AM","LC005194-013",0.0375,"","mg/L",2.8
"8/22/2025","1:22:00 AM","LC005194-014",0.0992,"","mg/L",0.9
"8/22/2025","1:22:10 AM","LC005194-015",0.1021,"","mg/L",1.6
"8/22/2025","1:22:18 AM","LC005194-016",0.3190,"","mg/L",2.8
"8/22/2025","1:22:18 AM","PATRON","","","mg/L",""

"Method: Au AU ALTO (Flame)"


"8/22/2025","1:24:02 AM","LC005194-003",7.7350,"","mg/L",2.3
"8/22/2025","1:24:02 AM","LC005194-004","","","mg/L",""
